timestamp,Close,Open,High,Low,Vol,arma.UK100.warp_distance.Close,arma.UK100.warp_distance.High,arma.UK100.warp_distance.Low,arma.UK100.warp_distance.Open,arma.UK100.warp_distance.Vol,lstm.UK100.warp_distance.Close,lstm.UK100.warp_distance.High,lstm.UK100.warp_distance.Low,lstm.UK100.warp_distance.Open,lstm.UK100.warp_distance.Vol,cnn.UK100.warp_distance.Close,cnn.UK100.warp_distance.High,cnn.UK100.warp_distance.Low,cnn.UK100.warp_distance.Open,cnn.UK100.warp_distance.Vol,lstmcnn_wsum_combination.UK100.warp_distance.Close,lstmcnn_wsum_combination.UK100.warp_distance.High,lstmcnn_wsum_combination.UK100.warp_distance.Low,lstmcnn_wsum_combination.UK100.warp_distance.Open,lstmcnn_wsum_combination.UK100.warp_distance.Vol,lstmcnn_wsum_layer_lstmDlayer.UK100.warp_distance.Close,lstmcnn_wsum_layer_lstmDlayer.UK100.warp_distance.High,lstmcnn_wsum_layer_lstmDlayer.UK100.warp_distance.Low,lstmcnn_wsum_layer_lstmDlayer.UK100.warp_distance.Open,lstmcnn_wsum_layer_lstmDlayer.UK100.warp_distance.Vol,lstmcnn_wsum_layer.UK100.warp_distance.Close,lstmcnn_wsum_layer.UK100.warp_distance.High,lstmcnn_wsum_layer.UK100.warp_distance.Low,lstmcnn_wsum_layer.UK100.warp_distance.Open,lstmcnn_wsum_layer.UK100.warp_distance.Vol
2013-08-22,"1,044.1","1,035.0","1,047.6","1,035.0",0,2.84304496639802,1.0825754910348675,2.70746047489954,0.7266071453131644,0.0,519.9146153831482,521.8588803863524,518.6635011672976,522.7071844768525,0.0,3.0132470703124232,6.769008789062537,23.5970947265625,6.796982421874963,0.0,268.82776323795315,252.35968996047973,246.0361958503723,251.96541835784905,0.0,3.182700195312464,7.878984375000117,14.394726562500045,22.707331542968788,0.0,11.452517089843743,8.565817871093737,20.216870117187547,20.708918457031288,0.0
2013-08-23,"1,051.4","1,044.1","1,055.4","1,040.1",0,1.481513361895054,1.9964754397381967,0.7798657538647149,2.8997168538482354,0.0,519.3246153831482,519.9288803863525,517.5435011672973,519.5271844768523,0.0,2.515307617187523,8.0305834960938,22.771989746093773,8.712929687499969,0.0,268.46487505435937,250.61889894485475,244.95093095779418,249.33643764495847,0.0,4.0185253906249265,9.276274414062573,14.210661621093776,25.711013183593785,0.0,13.14940185546875,10.056328125000027,20.12161132812505,23.243325195312515,0.0
2013-08-27,"1,043.1","1,051.4","1,051.7","1,040.4",0,1.4018546807315488,1.3244233630470943,0.9559743750203096,1.3673632192649847,0.0,519.1946153831481,520.1588803863524,516.9135011672973,518.9371844768524,0.0,4.3663867187499825,6.256503906250055,21.1770385742188,8.261132812499977,0.0,268.7488582086563,251.24057374954225,244.6692952156067,249.73117275238036,0.0,4.266877441406154,7.643234863281328,13.284008789062524,26.463024902343804,0.0,14.825178222656245,9.862351074218783,19.987353515625067,22.160705566406296,0.0
2013-08-28,"1,041.4","1,043.1","1,043.1","1,035.5",0,1.1270451156304488,1.3867926989222952,1.2673689851490963,1.3477871322769943,0.0,518.7946153831483,519.9488803863526,516.3735011672974,518.8071844768523,0.0,6.8812170410155895,5.835583496093773,20.249997558593787,7.138366699218773,0.0,267.99485430240634,251.20987062454225,244.58605791091918,250.44005214691157,0.0,3.609448242187409,6.844274902343773,12.607773437499965,25.796540527343787,0.0,15.385700683593793,9.614208984375,19.82986816406251,21.352814941406287,0.0
2013-08-29,"1,049.9","1,041.4","1,052.8","1,041.3",0,1.44917253514177,1.1236077182716144,1.057854540453127,1.0699602503825418,0.0,518.4246153831482,519.5488803863525,516.2935011672973,518.4071844768525,0.0,8.252224121093763,6.071643066406272,19.22499267578128,6.012497558593828,0.0,267.2488289117813,251.1797863960266,245.08767412185668,250.45723964691157,0.0,3.914189453124982,7.6168212890625,12.154240722656189,23.67012451171879,0.0,14.245556640625,8.947888183593726,19.007475585937506,21.464216308593745,0.0
2013-08-30,"1,038.6","1,049.9","1,053.0","1,038.0",0,2.0271642159901377,1.5114859882532299,0.992015819412677,1.4766035701878082,0.0,519.9146153831482,520.3088803863525,516.9935011672974,518.0371844768523,0.0,10.141910400390634,4.343508300781172,17.29351074218755,5.605986328125027,0.0,269.28763567447663,252.30073610305786,246.3996370124817,249.82852382659908,0.0,2.2695092773437184,8.007346191406237,10.818205566406188,22.120129394531226,0.0,11.225856933593716,6.6380590820312815,17.72762939453123,20.195861816406232,0.0
2013-09-02,"1,053.7","1,038.6","1,057.9","1,038.6",0,1.9507808530874398,1.0763693869258533,1.0782587791731657,1.9767491450594437,0.0,519.3646153831481,520.8488803863526,517.2935011672973,519.5271844768523,0.0,9.871444091796887,3.2613232421874727,16.679460449218777,1.8747778320312816,0.0,269.57400957584383,253.2214856147766,247.5741487312317,251.011364402771,0.0,1.6306860351562364,9.110827636718726,9.769780273437457,22.208083496093717,0.0,10.61584716796872,5.1265380859375,16.831657714843733,17.107094726562444,0.0
2013-09-03,"1,047.6","1,053.7","1,056.4","1,045.7",0,2.4720223923859748,1.0278926608928711,0.35200178034460805,2.028258613727439,0.0,519.5946153831482,521.0988803863526,517.1435011672972,518.9771844768524,0.0,9.198165283203183,4.369580078125045,16.483610839843777,2.5711352539063,0.0,270.629690117836,253.521821308136,248.0976533699036,250.90986904144287,0.0,2.406267089843732,9.86124267578118,9.52925292968746,23.72176757812499,0.0,10.029560546874949,3.822622070312491,16.890800781250004,19.743715820312445,0.0
2013-09-04,"1,048.6","1,047.6","1,050.5","1,040.3",0,1.0432451635640292,1.237744809142555,1.244641422663085,2.49085101566684,0.0,520.0446153831483,521.5688803863525,517.6735011672973,519.2071844768524,0.0,8.76495605468756,3.8106909179688047,15.095432128906284,3.0982202148437863,0.0,272.29872393131257,254.1286194038391,248.6604048347473,251.68640224456783,0.0,2.6303100585937047,8.729084472656178,8.435373535156236,22.591315917968718,0.0,9.746735839843677,2.822922363281259,16.190122070312555,17.911628417968682,0.0
2013-09-05,"1,057.9","1,048.6","1,059.7","1,046.5",0,1.2310489861607494,1.7662098760970142,1.2862267155109066,0.9999016418307748,0.0,520.7646153831481,522.3088803863526,518.1535011672975,519.6571844768525,0.0,8.154991455078129,2.553503417968796,14.52032714843756,2.726945800781277,0.0,272.659016289711,255.01537843704227,249.27838090896603,251.92421962738038,0.0,3.7486987304686874,5.881601562499942,7.283071289062468,23.45048339843745,0.0,9.021572265624966,2.5677246093749773,15.82777343750006,17.207185058593677,0.0
2013-09-06,"1,060.3","1,057.9","1,063.7","1,051.5",0,2.2379367159081767,1.1778050460718532,1.1534604522640393,1.0904874658829384,0.0,521.5646153831482,522.9988803863524,518.6735011672973,520.3771844768523,0.0,8.740397949218778,2.4668554687500546,14.372507324218784,1.80286132812505,0.0,272.8939497613907,255.58800172805786,249.81310869216918,253.1320980453491,0.0,3.053361816406232,4.2213964843749405,6.311923828125009,21.94760986328124,0.0,8.590957031249967,2.1008496093749267,15.538315429687556,17.501162109374928,0.0
2013-09-09,"1,057.7","1,060.3","1,061.7","1,054.1",0,2.1270924031258795,0.9136013850001063,0.7608062095815284,2.079170804213345,0.0,523.7346153831484,524.0688803863525,520.0235011672974,521.1771844768523,0.0,11.858956298828137,2.033032226562568,12.560397949218784,2.85422851562505,0.0,274.2982911920548,256.357397480011,250.6874067878723,254.43638881683347,0.0,5.601494140625005,2.9812158203124453,5.028964843750009,18.46113525390624,0.0,6.812570800781237,1.8305688476561728,14.70448974609378,17.587355957031196,0.0
2013-09-10,"1,066.3","1,057.7","1,068.8","1,057.7",0,1.318171066221248,0.6634080633953089,1.1106742369851643,1.9288309905490224,0.0,524.1346153831481,524.4488803863526,521.5735011672973,523.3471844768525,0.0,12.711019287109366,1.6419409179687818,11.449143066406286,3.4321801757813093,0.0,273.4523530817031,256.6082043647766,251.97464433670044,257.15003505706784,0.0,6.7884985351562825,1.5433813476562137,3.6385083007812455,15.018247070312507,0.0,5.253254394531245,1.4058154296874588,13.412424316406232,13.14943603515619,0.0
2013-09-11,"1,067.0","1,066.3","1,067.2","1,062.4",0,1.3181476473519071,1.4671595359862522,1.028820888154155,1.1156987670505487,0.0,526.0046153831482,525.6888803863525,522.7735011672974,523.7471844768523,0.0,15.128547363281244,1.35078613281255,11.201657714843778,3.082380371093836,0.0,274.39766741275787,257.7397937202454,253.26171098709102,256.7256698226928,0.0,7.651923828125041,1.6908227539062182,2.501572265624918,13.598312988281233,0.0,3.734831542968732,1.9550341796875048,12.907651367187464,14.124301757812464,0.0
2013-09-12,"1,067.1","1,067.0","1,069.9","1,062.2",0,1.0764457916979835,1.351755941162878,1.4202757017897738,1.161711753753116,0.0,527.8446153831482,527.3588803863527,524.9835011672974,525.6171844768525,0.0,16.5422534179688,1.787216796875009,9.808186035156222,2.442116699218696,0.0,276.5262935113907,259.3814489936829,255.35528642654415,258.1371126937866,0.0,7.67466308593755,1.9337158203124545,1.2810937500000137,10.946208496093776,0.0,1.6561645507812273,1.031381835937509,11.138728027343678,11.247978515625006,0.0
2013-09-13,"1,066.3","1,067.1","1,067.1","1,062.7",0,0.5047430409989829,0.7982525353825395,0.7892536681301181,1.1351342159455045,0.0,528.7646153831481,528.3788803863524,526.5535011672973,527.4571844768524,0.0,15.882138671875007,2.46439208984375,9.446791992187444,4.69006835937505,0.0,277.5706099176407,260.4169641304016,256.79298051834104,259.7378060531616,0.0,8.819895019531259,1.7980468750000456,1.0649243164062454,10.293391113281269,0.0,1.4509716796875185,1.5691821289062091,10.750893554687446,10.763569335937538,0.0
2013-09-16,"1,072.6","1,066.3","1,077.4","1,066.3",0,0.5835329048122049,0.7231852867093949,0.608780901788009,0.4326270645675322,0.0,529.3646153831482,528.7188803863526,527.6735011672973,528.3771844768523,0.0,15.260697021484408,3.2301831054687233,10.191416015624943,4.257968750000032,0.0,278.4733503961562,260.9267700386048,257.86331621170046,260.7067562484741,0.0,7.950144042968714,2.3467480468749504,0.6798730468749682,9.694143066406287,0.0,1.518793945312518,1.446547851562468,10.372312011718712,10.032277832031287,0.0
2013-09-17,"1,064.0","1,072.6","1,072.6","1,064.0",0,1.6943802429923154,1.880287151274388,0.6991717938160491,0.4984429206811229,0.0,530.8546153831481,530.2888803863525,528.8935011672974,528.9771844768525,0.0,15.587171630859391,2.378894042968727,10.594658203124936,2.9267333984375226,0.0,280.1302449274063,262.5327441596985,258.80169389724733,260.69969448089597,0.0,7.937470703124973,4.5130346679687365,0.6324462890625,9.926662597656287,0.0,2.4140454101562456,2.3992993164062004,9.428789062499982,10.707180175781287,0.0
2013-09-18,"1,062.2","1,064.0","1,066.9","1,057.9",0,1.0620136238730538,0.9725029016064356,0.8720528762855793,1.5697220597287695,0.0,530.6246153831482,530.6688803863526,529.5235011672974,530.4671844768524,0.0,13.24183349609375,2.934174804687541,11.73924316406244,3.652680664062518,0.0,279.83717730045316,262.8502502632141,258.70572343826296,262.1033663558959,0.0,6.566320800781203,5.473198242187505,0.4881274414061864,8.022885742187555,0.0,1.0615454101562591,1.7580371093750045,9.098032226562486,8.186264648437554,0.0
2013-09-19,"1,073.0","1,062.2","1,078.5","1,062.2",0,0.3285817127916061,0.9826776016848952,0.7379707048251702,1.01218970758257,0.0,530.1446153831482,530.6388803863524,529.0735011672973,530.2371844768525,0.0,13.018596191406207,2.6761767578125277,13.463791503906211,3.478417968749977,0.0,278.622610039711,262.5334765815735,257.6929915046692,262.07931118011464,0.0,7.756279296874937,6.092307128906282,1.6074707031249318,9.040996093750003,0.0,1.7133251953125637,2.1099438476562913,9.824545898437488,11.621171875000005,0.0
2013-09-20,"1,068.3","1,073.0","1,073.7","1,067.9",0,1.3265221017095428,1.6876525516317542,0.6112679399331228,0.28370165925093715,0.0,530.7346153831481,531.4988803863524,529.0735011672973,529.7571844768523,0.0,14.287709960937445,2.0906933593750643,13.759287109374982,3.0734301757812545,0.0,278.7641450738907,263.17162599563596,257.2626631355286,262.00637294769285,0.0,6.570961914062447,7.636291503906273,2.399414062499932,8.4959716796875,0.0,1.848935546875009,1.7728881835937274,9.544479980468713,9.88937255859371,0.0
2013-09-23,"1,062.0","1,068.3","1,069.1","1,059.6",0,1.2430151352820755,1.7129436091711114,1.0523171038596275,1.253516165681549,0.0,530.9346153831482,532.1588803863525,529.5935011672975,530.3471844768524,0.0,14.34338623046867,1.7229638671875591,13.209501953124981,2.992568359374991,0.0,278.7269258356094,263.6837195014954,257.2242402839661,261.66647182464595,0.0,7.388845214843718,7.514516601562558,1.560498046874909,7.721523437499991,0.0,1.712404785156218,2.2569018554686857,8.963749999999981,7.2154443359374465,0.0
2013-09-24,"1,064.3","1,062.0","1,066.5","1,060.8",0,1.6591888209783292,1.2015220265364177,1.2480971288436875,1.152098809756558,0.0,529.8746153831482,531.3288803863525,528.9235011672973,530.5471844768523,0.0,13.68746337890618,1.6606274414063136,14.018881835937488,2.403415527343759,0.0,277.02927629947663,262.9158654975891,256.13293901443484,261.60699916839593,0.0,5.8832519531249545,5.058559570312468,2.4721948242186955,7.193593749999992,0.0,1.5581909179687272,2.443740234375059,9.965976562499987,7.067995605468672,0.0
2013-09-25,"1,061.0","1,064.3","1,066.9","1,057.0",0,0.4632474616262243,0.8934133771102779,0.8836746884612694,1.6730803690134737,0.0,529.9046153831482,530.7188803863526,528.6035011672974,529.4871844768525,0.0,15.19520996093745,1.4932592773437592,14.45436035156249,1.95373046874995,0.0,277.1829976129531,262.39933473587035,255.7397639656067,260.5464559555053,0.0,5.56876953124995,3.6720581054687047,4.031704101562491,8.179785156249954,0.0,2.2159228515625045,3.1560644531250768,10.512136230468716,10.746362304687457,0.0
2013-09-26,"1,063.3","1,061.0","1,065.8","1,058.5",0,1.461465296245115,1.5024423931760111,0.9485308483759354,0.5537617568232462,0.0,529.7846153831482,530.7188803863525,528.5135011672974,529.5171844768523,0.0,14.097231445312445,1.1124609375000318,14.110791015625,1.5531982421875,0.0,277.9566469049453,262.54333498001097,255.63056230545044,260.3081087875365,0.0,4.145852050781218,2.9824633789062323,4.1642211914062734,8.000358886718733,0.0,3.2592260742187364,3.276667480468814,10.530163574218726,6.75054199218755,0.0
2013-09-27,"1,054.7","1,063.3","1,063.8","1,050.6",0,0.7727599836405261,0.7923329682498661,1.0552650537543742,1.5609533658750252,0.0,528.8146153831483,529.4488803863526,528.1435011672974,529.3971844768523,0.0,11.845859374999984,1.854396972656264,15.008537597656233,1.2232836914062315,0.0,277.00765520572656,261.3624035835266,255.34593217849726,259.72934413909906,0.0,5.758542480468714,1.1238940429687774,3.862341308593659,11.308994140624964,0.0,3.6768701171875136,4.335839843750047,10.430705566406232,8.528720703125055,0.0
2013-09-30,"1,046.6","1,054.7","1,054.7","1,042.8",0,1.593415428418166,0.8693216205668249,2.0314246987754587,0.7788482778761363,0.0,527.4546153831482,528.4588803863526,526.4135011672973,528.4271844768525,0.0,10.983686523437495,1.5053833007813182,17.51898193359375,0.8890112304687363,0.0,275.8532429742812,260.3650183296204,253.8793599128723,259.2458126449584,0.0,3.94179199218745,0.8212695312499592,5.79713134765625,10.366494140625012,0.0,4.798674316406231,4.561484375000053,12.133496093749976,10.43259521484374,0.0
2013-10-01,"1,046.2","1,046.6","1,047.2","1,040.4",0,1.115509948060344,1.2025858074927098,1.1656018663078385,1.6361557697664006,0.0,525.9146153831482,527.0188803863524,524.7335011672974,527.0671844768524,0.0,8.826098632812524,3.372358398437496,18.682819824218747,1.9336474609374588,0.0,274.9335951471329,258.8827942085266,252.2441291999817,257.99504726409907,0.0,3.447482910156213,0.7234228515625091,7.197407226562473,12.066948242187461,0.0,6.426870117187513,5.386384277343769,13.0492749023437,11.500932617187505,0.0
2013-10-02,"1,042.6","1,046.2","1,046.2","1,034.2",0,0.4170804442771214,0.9152524960125902,0.99121843697003,1.093199476828363,0.0,524.1046153831484,525.0888803863525,522.6935011672973,525.5271844768523,0.0,5.557949218750037,5.293825683593764,19.791423339843725,1.401606445312518,0.0,273.0741383600236,257.082133808136,250.16151445388797,256.5595882797241,0.0,4.603596191406268,2.122697753906277,8.631096191406186,15.376040039062467,0.0,7.632866210937505,7.103933105468763,14.048247070312462,11.504458007812511,0.0
2013-10-03,"1,044.4","1,042.6","1,048.2","1,042.4",0,0.6536216148408812,0.37753321612196944,1.1929061465535369,0.31764736904540314,0.0,522.2646153831481,523.0188803863524,520.4135011672972,523.7171844768525,0.0,5.003911132812573,3.501530761718686,21.215881347656232,2.5547460937500093,0.0,271.07601458072656,255.2704895210266,248.1338093757629,254.35373867034917,0.0,3.7301489257812137,3.6630175781250274,10.295678710937409,17.587761230468686,0.0,8.961855468750011,6.821660156249959,15.597106933593727,14.851958007812504,0.0
2013-10-04,"1,045.2","1,044.4","1,048.4","1,041.2",0,1.1754447532745644,0.7200406295961784,2.15758906008557,0.5731529073026878,0.0,520.3746153831482,521.2588803863524,518.8035011672973,521.8771844768523,0.0,4.404653320312536,4.0138745117186785,20.859487304687487,3.874165039062564,0.0,269.295481133461,253.68771120071412,246.74594072341918,253.22155727386468,0.0,2.5604907226562093,5.5332397460937965,11.30395751953117,16.973305664062472,0.0,10.621643066406227,7.788557128906177,16.567446289062445,15.098757324218786,0.0
2013-10-07,"1,042.5","1,045.2","1,045.2","1,035.1",0,0.9132690025467582,1.213384255527194,1.1394141238703015,1.1336281722402646,0.0,519.4246153831482,519.7188803863526,517.8635011672973,519.9871844768525,0.0,3.978994140625036,6.7474194335937,19.954284667968704,2.635725097656132,0.0,268.57249224185944,252.37442018508915,245.98758745193481,251.629079246521,0.0,1.504409179687491,5.953498535156291,11.232434082031157,20.26503906249991,0.0,10.871618652343725,9.361372070312427,16.84052734374993,17.319018554687545,0.0
2013-10-08,"1,031.0","1,042.5","1,042.6","1,030.8",0,0.35623283047755194,1.0878298765627503,1.1010595668528822,0.9777826774698268,0.0,519.0146153831482,518.7688803863524,517.0935011672975,519.0371844768523,0.0,4.4818115234375,6.147919921874927,19.65201904296871,4.2353515625,0.0,268.4979475641251,251.7140808296204,245.78716753005986,250.5954427719116,0.0,1.4369116210937365,6.6478222656250185,11.041472167968712,21.56240234374991,0.0,11.083608398437443,9.405756835937428,16.984440917968712,17.935791015625046,0.0
2013-10-09,"1,026.4","1,031.0","1,032.1","1,023.0",0,1.4791767981947033,0.3849395824055364,1.2966333538804746,0.3870091669409476,0.0,517.4946153831481,518.3088803863526,516.1335011672974,518.6271844768523,0.0,5.18918945312505,4.218457031249886,19.41328857421872,4.085305175781218,0.0,267.616408867836,251.57023683547973,245.50385210037228,250.47106288909907,0.0,2.3406762695312406,7.409030761718759,11.307734374999995,21.260537109374898,0.0,12.521455078124996,7.99861816406244,17.634272460937495,18.30837646484381,0.0
2013-10-10,"1,041.4","1,026.4","1,044.0","1,026.4",0,0.655939177573714,1.3541583269939337,1.898507800683251,1.5026012190942537,0.0,515.8746153831482,516.8988803863525,515.0135011672974,517.1071844768524,0.0,4.169987792968732,4.855312499999901,19.459533691406232,4.163771972656218,0.0,266.48976519107816,250.3703320503235,244.91149492263798,249.66323940277096,0.0,2.736447753906213,8.913891601562545,11.774780273437546,21.76240966796868,0.0,12.930603027343704,8.891613769531226,18.197705078125,19.612104492187537,0.0
2013-10-11,"1,050.6","1,041.4","1,050.9","1,041.4",0,1.6743621731559188,1.4793639643969754,0.988909954306996,0.6888234756912652,0.0,515.5746153831482,516.4788803863527,513.4135011672973,515.4871844768525,0.0,4.243693847656232,4.6128735351561305,20.491882324218732,4.3350781249999715,0.0,266.7525673151017,250.21408937454223,243.97223711013797,247.957790184021,0.0,2.406755371093732,8.711101074218778,12.507653808593775,24.979833984374885,0.0,12.31085205078125,7.646745605468732,19.294128417968768,21.78748779296875,0.0
2013-10-14,"1,053.9","1,050.6","1,053.9","1,046.9",0,1.2551428764721777,1.1902421617572143,2.3217750798558883,1.6921502458554645,0.0,516.1146153831481,516.7288803863523,513.4335011672972,515.1871844768524,0.0,4.431960449218673,3.8265039062499233,19.470380859374995,3.6071044921874766,0.0,267.97829424381257,250.6588586616516,244.59468461990357,247.79268398284916,0.0,2.4776074218749726,8.30762207031255,11.492854003906311,25.080786132812428,0.0,11.286000976562493,6.002836914062503,18.473261718749995,19.89388427734375,0.0
2013-10-15,"1,060.6","1,053.9","1,063.9","1,053.9",0,1.5623901309024175,0.7523701544848563,1.3099692541169816,1.3844434006586879,0.0,517.2546153831481,517.5988803863526,514.6135011672974,515.7271844768524,0.0,6.892321777343682,3.616289062499936,17.170581054687474,4.512062988281262,0.0,269.467262749672,251.7082715034485,246.06961870193481,248.85508388519284,0.0,5.421179199218726,7.811279296875045,9.354748535156297,24.31229492187499,0.0,9.886943359374982,4.6880126953125,17.014721679687472,20.24666992187504,0.0
2013-10-16,"1,064.3","1,060.6","1,066.3","1,053.4",0,1.17709941850253,2.2727346226788767,1.5434471332459452,1.6123943701725465,0.0,520.2146153831482,519.7288803863523,516.9235011672973,516.8671844768523,0.0,9.762028808593664,4.406105957031356,14.333176269531233,5.103298339843718,0.0,272.1173201227188,253.64071901321412,248.58366533279425,250.84236782073967,0.0,4.992653808593718,6.521557617187545,6.9568286132813,21.976359863281253,0.0,6.225476074218682,4.5678344726562266,14.685800781249919,20.296928710937483,0.0
2013-10-17,"1,065.0","1,064.3","1,065.0","1,057.4",0,2.0188400889288003,1.825828855704117,1.0142486637190358,1.2907530448263516,0.0,524.0046153831482,523.1488803863526,519.9635011672974,519.8271844768524,0.0,12.330500488281224,3.928320312500068,11.250537109374957,5.145561523437482,0.0,275.7197590875626,256.8534375190735,251.84898881912238,253.6976864242553,0.0,5.45177734374995,4.1598266601562965,4.0118359375000185,18.023488769531266,0.0,3.440495605468686,3.2206127929686774,12.21042480468741,16.196547851562492,0.0
2013-10-18,"1,072.5","1,065.0","1,072.6","1,065.0",0,1.1101974767635738,1.3036511493170793,2.348201049748172,2.122248292575045,0.0,526.3646153831481,525.2488803863524,523.0635011672973,523.6171844768525,0.0,13.583615722656214,3.5391674804688136,8.914282226562454,5.718906249999941,0.0,277.3789900445937,258.750141620636,255.0132100105286,256.7577853012085,0.0,7.217722167968714,2.282421875000068,1.4014086914063455,13.174626464843822,0.0,3.0393090820311497,3.5545605468749497,10.087353515624908,11.652778320312517,0.0
2013-10-21,"1,077.7","1,072.5","1,077.7","1,071.8",0,1.1305638427355689,1.2698571568179429,1.566562222459538,1.2177130718364881,0.0,528.5546153831482,527.4188803863526,525.4235011672973,525.9771844768524,0.0,16.48465698242187,4.5822021484375215,7.994565429687464,7.947629394531168,0.0,278.47769060611733,260.728686542511,257.0997541999817,258.9397762680053,0.0,8.966364746093722,3.0675537109375233,1.2946679687500822,10.047683105468833,0.0,4.615546874999906,4.4364746093749785,9.217978515624917,13.476210937500017,0.0
2013-10-22,"1,084.4","1,077.7","1,088.2","1,077.6",0,1.1857555977135459,1.5751043327355774,1.5128178800927572,1.1561673701328343,0.0,530.9346153831482,529.7988803863525,527.9135011672976,528.1671844768523,0.0,18.96770874023441,6.264807128906273,6.50517333984376,8.67873046874995,0.0,280.0179262018204,262.56382570266726,259.21283769607544,260.681833152771,0.0,9.06970458984372,4.887646484375,2.1687695312500863,5.765935058593778,0.0,5.176201171874892,6.483398437499955,8.299938964843657,10.540983886718733,0.0
2013-10-23,"1,080.9","1,084.4","1,084.4","1,077.8",0,1.074348005102729,1.385994200297796,0.9396014145257368,1.169174351185052,0.0,533.3146153831482,532.2288803863527,530.2835011672976,530.5471844768523,0.0,18.72995971679693,5.460676269531177,4.457229003906151,9.873708496093716,0.0,281.65173479557035,264.52424562454223,260.9670540046692,262.11920619964593,0.0,10.950107421874963,6.5544995117187685,3.6792138671875136,5.860842285156332,0.0,6.918395996093682,5.4229882812499675,6.107487792968732,6.210847167968768,0.0
2013-10-24,"1,087.2","1,080.9","1,088.2","1,080.9",0,0.5161442421067932,1.0574835943172274,0.8547301858186984,1.080963485282973,0.0,534.9746153831481,534.0388803863525,532.7235011672973,532.9271844768523,0.0,18.659259033203174,4.376291503906236,5.3698681640624715,10.386154785156236,0.0,282.4139412164689,265.804057636261,262.4753157234192,264.2421444320679,0.0,11.26148681640625,8.545676269531237,3.761948242187509,3.9775000000001,0.0,5.868676757812477,5.121745605468755,6.222614746093745,7.6051196289062535,0.0
2013-10-25,"1,088.5","1,087.2","1,089.9","1,085.1",0,1.4756123152467808,1.4294835597053859,1.1891921908510767,0.5059062631100915,0.0,537.1946153831482,536.3588803863524,535.0735011672973,534.5871844768524,0.0,20.013853759765674,4.406733398437405,5.3346972656249365,8.250927734375113,0.0,283.68324236392965,267.5168676948548,263.9420698738098,266.16138515472414,0.0,11.391691894531254,11.549746093749967,3.119665527343773,2.031696777343768,0.0,7.949541015624982,7.107692871093741,5.698002929687392,7.296328125000013,0.0
2013-10-28,"1,089.3","1,088.5","1,091.5","1,085.7",0,0.7022046498413829,0.8396456713866882,1.3090841071755677,1.4008097567602589,0.0,538.7946153831483,538.0888803863525,537.0835011672974,536.8071844768523,0.0,19.0051684570313,3.4403271484375635,5.383095703124947,9.743950195312573,0.0,284.49387163639074,268.78256715774535,265.0612861824036,268.17995082855225,0.0,11.563127441406255,13.60280517578126,4.47689208984375,2.4325195312499543,0.0,8.256389160156255,6.717248535156362,4.8426147460937266,3.961374511718759,0.0
2013-10-29,"1,097.2","1,089.3","1,097.6","1,088.1",0,0.8922567376166398,1.3704779959639382,0.6415675462879791,0.7408433312804619,0.0,539.9546153831482,539.4688803863526,538.4735011672973,538.4071844768525,0.0,18.50668457031252,3.735463867187536,6.383703613281182,9.937797851562573,0.0,284.88506975650785,269.88236085891725,265.5350569343566,268.71041957855215,0.0,12.518903808593745,14.9677416992188,4.9315258789062915,2.4136914062499732,0.0,8.215668945312519,6.6002856445313,5.555856933593782,3.8856005859375267,0.0
2013-10-30,"1,097.7","1,097.2","1,104.5","1,095.4",0,1.259276854945142,1.204725738985553,0.3654652174642706,0.8459772538844618,0.0,541.2346153831484,540.4088803863526,539.5235011672974,539.5671844768524,0.0,19.91073242187501,2.236157226562523,8.65950683593751,8.694062500000062,0.0,285.5995698785781,270.4941320991516,265.6880110359192,269.4921786117553,0.0,12.580532226562516,15.280568847656241,3.7466040039062136,2.0680004882812453,0.0,8.663405761718787,6.621096191406286,5.264895019531264,4.153793945312532,0.0
2013-10-31,"1,090.2","1,097.7","1,097.7","1,088.2",0,0.8290492198296533,1.1949878642542218,1.138338283534972,1.2239710655371028,0.0,542.9146153831482,542.4188803863526,541.2835011672972,540.8471844768525,0.0,21.311203613281236,1.8753881835937365,9.087983398437496,7.058906250000177,0.0,287.07636248111714,272.1801574897766,266.656250782013,270.46197353363027,0.0,13.28074707031251,15.984245605468777,3.962399902343805,3.4515649414062413,0.0,9.918015136718783,6.020522460937513,4.332561035156232,2.25814941406245,0.0
2013-11-01,"1,090.7","1,090.2","1,094.9","1,087.6",0,0.9583274597853004,1.145301542131142,1.211624055637958,0.7871482492829273,0.0,543.2146153831482,543.3688803863524,542.0135011672974,542.5271844768523,0.0,19.635129394531237,1.2730517578125045,10.083581542968775,8.047580566406282,0.0,287.64889666080467,272.78696290969845,266.82115068435667,271.4676205062866,0.0,13.12544921875001,16.01891357421878,3.850935058593655,2.696401367187536,0.0,9.449533691406328,4.832250976562569,4.347568359375009,0.6563842773436818,0.0
2013-11-04,"1,095.4","1,090.7","1,098.0","1,090.7",0,0.2863299238189711,0.6582384142963065,0.2047845189253394,1.0054000018576517,0.0,543.4346153831482,543.8688803863527,542.2635011672974,542.8271844768524,0.0,17.864846191406237,1.45373046874995,11.708654785156273,5.9942602539062815,0.0,288.23871172428125,273.06506349563597,266.6177876472473,271.06878017425527,0.0,12.278090820312517,15.339592285156277,2.4675195312501046,1.992824707031264,0.0,8.423098144531332,4.536564941406232,4.111850585937509,2.199052734374959,0.0
