timestamp,Close,Open,High,Low,Vol,label,label_title,label_url,label_source,arma.warp_distance.Close,arma.warp_distance.High,arma.warp_distance.Low,arma.warp_distance.Open,arma.warp_distance.Vol,arima.warp_distance.Close,arima.warp_distance.High,arima.warp_distance.Low,arima.warp_distance.Open,arima.warp_distance.Vol,lstm.warp_distance.Close,lstm.warp_distance.High,lstm.warp_distance.Low,lstm.warp_distance.Open,lstm.warp_distance.Vol,cnn.warp_distance.Close,cnn.warp_distance.High,cnn.warp_distance.Low,cnn.warp_distance.Open,cnn.warp_distance.Vol,lstmcnn_wsum_combination.warp_distance.Close,lstmcnn_wsum_combination.warp_distance.High,lstmcnn_wsum_combination.warp_distance.Low,lstmcnn_wsum_combination.warp_distance.Open,lstmcnn_wsum_combination.warp_distance.Vol,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Close,lstmcnn_wsum_layer_lstmDlayer.warp_distance.High,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Low,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Open,lstmcnn_wsum_layer_lstmDlayer.warp_distance.Vol,lstmcnn_wsum_layer.warp_distance.Close,lstmcnn_wsum_layer.warp_distance.High,lstmcnn_wsum_layer.warp_distance.Low,lstmcnn_wsum_layer.warp_distance.Open,lstmcnn_wsum_layer.warp_distance.Vol
2014-11-19,"2,072.0","2,092.0","2,099.0","2,065.0",518760,0.0,,,,4.677643112649003,3.6777027120865564,6.4588107873768426,3.697657755810224,125111.65868031792,4.670191646093441,3.5884651684459192,6.398063760544415,3.7061386689762,121382.05604947926,1025.9406901359557,1035.9361909484862,1016.6700929164888,1023.5251163005827,306309.1416929364,29.49410400390625,6.509531250000008,77.1963989257813,17.70933837890625,167009.09375,512.3482817411424,547.2701345062256,509.9364890575409,521.2469398975371,140501.52669220563,9.2615478515625,8.221127929687508,18.253710937500024,39.5614501953125,147194.625,4.76058349609375,40.68687500000001,13.69842529296875,9.420556640625,157645.68125
2014-11-20,"2,084.0","2,071.0","2,084.0","2,060.0",384780,0.0,,,,4.600125664560891,5.872910993100686,1.4432696719514069,1.8812561758194533,142730.44256113347,4.629829131679548,5.961337534048562,1.5443069120333122,2.0417861050832924,134331.76499770867,1030.6406901359558,1040.3761909484863,1021.4700929164886,1027.9251163005827,300167.1416929364,31.25845947265625,4.669189453125,79.0373901367188,12.75496826171875,157728.95625,514.8072783231735,550.4710597991943,514.6726157665254,523.5552650928497,142567.3610672057,11.2642333984375,11.056103515625,20.253015136718773,37.40600585937502,123626.20625,3.56810302734375,40.9380615234375,10.10650634765625,12.75001220703125,144650.65625
2014-11-21,"2,103.0","2,091.0","2,110.0","2,082.0",597000,0.0,,,,1.7836894486985784,3.147184349649751,2.9885487553116947,2.3341526990961032,99614.21426219695,1.813798175207876,3.1467056012381818,2.987504914469309,2.3800738580417597,79800.23928867115,1033.740690135956,1040.0761909484863,1025.0700929164886,1030.0251163005828,211645.14169293642,26.161962890625,4.1925537109375,78.37500000000007,10.99190673828125,139552.2625,516.4361723661424,548.3360012054443,519.123384809494,524.3639809131622,60800.392317205675,7.7759033203125,20.2196044921875,20.822668457031273,36.57619628906252,77194.04375,3.69857177734375,43.1458251953125,6.70887451171875,6.56842041015625,119625.4625
2014-11-24,"2,172.0","2,125.0","2,178.0","2,125.0",874390,0.0,,,,3.748271871552015,4.915657344809278,3.4340881183157985,2.8066285071886794,87968.18114075574,3.8703717241192863,4.914676873097188,3.3721622384128294,2.8200073929234803,91926.07221439618,1038.5406901359559,1042.3761909484863,1029.6700929164886,1033.9251163005827,208682.14169293642,26.2567138671875,5.7205810546875,78.48684082031255,10.67904052734375,138483.56875,520.0155424833298,547.6038722991943,523.7288108348846,526.4483253955841,66351.90650941135,5.9720458984375,21.7111572265625,21.902722167968765,37.171130371093774,90889.95625,4.642626953125,44.2970703125,5.17862548828125,7.78426513671875,113577.4
2014-11-25,"2,199.0","2,172.0","2,200.0","2,172.0",1010000,0.0,,,,8.801082745862823,9.753062379629089,6.967249363038058,6.5565823124195965,78353.61905927375,8.92447567959407,9.929849611699362,7.034826235686432,6.815313447453764,86417.76319868557,1048.6406901359558,1052.6761909484862,1037.7700929164887,1041.9251163005827,263609.1416929364,32.0193359375,9.5305908203125,77.64936523437503,18.6295654296875,139895.021875,526.8221220731735,555.7791164398193,531.2400474071503,532.5452003955841,113479.4333313227,10.9884033203125,21.1843017578125,26.145727539062523,42.02669677734377,103541.3875,10.220263671875,35.1396728515625,7.86160888671875,12.16636962890625,119818.54375
2014-11-26,"2,219.0","2,204.0","2,224.0","2,200.9",586240,0.0,,,,4.820946562094513,6.500807128389123,5.27481788435116,6.523774905382561,84801.1230759778,4.907297868482374,6.6756413707596485,5.271840426877043,7.077854562198992,84501.9291737861,1059.8406901359558,1063.6761909484862,1048.4700929164887,1051.5251163005828,338492.1416929364,42.3282470703125,15.5646240234375,78.61331787109377,27.40267333984375,139885.421875,535.0925932645798,565.5815761566163,541.5615989208221,541.6484474658967,173290.21314852836,17.6378173828125,21.9164306640625,32.33104248046875,48.49339599609378,118568.6,16.1623046875,26.0436767578125,11.42373046875,15.63800048828125,132542.140625
2014-11-27,"2,231.0","2,227.0","2,240.0","2,214.0",540420,0.0,,,,3.313035666111728,5.8130713347000444,4.180980939816709,5.5595704264273085,84432.09652543269,3.4860391935648294,5.811994640824696,4.1441732133840095,5.663984808195938,92079.62262850085,1074.5406901359559,1076.1761909484862,1062.0600929164889,1062.7251163005828,345240.1416929364,53.08052978515625,17.8021484375,83.6458227539063,41.73643798828125,115849.428125,547.4605986356735,575.5550746917726,551.3294370555877,551.8174721240997,155487.57447514535,21.4314453125,19.259814453125,37.175925292968756,57.0697021484375,104798.91875,17.1982177734375,17.9357666015625,17.13472656250001,24.29287109375,117470.446875
2014-11-28,"2,255.0","2,229.0","2,266.0","2,229.0",658230,0.0,,,,3.5655196661987247,5.704960408006537,4.462276923154969,4.630633330109322,74129.95426494817,3.6552873567824467,5.793292484949416,4.3498263434013085,4.4540697149588135,85572.17968864522,1089.240690135956,1091.7761909484864,1077.4600929164883,1078.325116300583,360804.1416929364,68.29573974609374,13.2576171875,88.30529541015629,56.16851806640625,98827.078125,557.5029936552048,588.0357326507568,562.7951597118379,565.3230385303498,182101.51002352836,25.482080078125,18.2369873046875,50.38357910156251,66.875390625,104578.95625,17.5967041015625,11.9394775390625,16.31817382812501,39.9850830078125,117634.090625
2014-12-01,"2,222.0","2,245.0","2,262.0","2,217.0",707970,0.0,,,,9.731904195366587,11.643779629308664,7.068669179045992,3.9423180186294298,98742.57499121713,9.744483851566656,11.644548678542467,6.758828541890625,3.821706953611238,92414.13822465055,1104.4406901359557,1107.3761909484863,1092.1600929164886,1092.125116300583,366927.1416929364,81.70955810546873,20.924853515625,88.29822753906254,66.96239013671875,120181.328125,568.4335356473923,600.7928554534913,574.0192136669159,576.8099525928498,192409.85377352836,34.7795654296875,19.468994140625,58.536154785156256,71.801904296875,130874.85,30.18818359375,4.0980224609375,15.70796875000001,51.1363525390625,131553.215625
2014-12-02,"2,254.0","2,225.0","2,255.7","2,223.0",440830,0.0,,,,6.4848081188750255,4.455588420245749,6.369306378320652,6.638337304375138,74539.73328137903,6.413263841557955,4.370338256851528,6.1918642093616665,6.674462190187569,66628.49359170646,1109.4406901359557,1115.7761909484864,1101.3600929164886,1104.125116300583,350285.1416929364,82.1685791015625,21.39833984375,85.76017822265628,75.1888916015625,91957.2625,568.904763674736,604.9295925140382,578.5902463817597,585.3934364795684,169799.54596102837,33.6876708984375,16.611865234375,60.78128417968751,75.119140625,104518.35,27.3796142578125,7.918115234375,19.118271484375008,58.2822265625,105898.059375
2014-12-03,"2,227.0","2,251.0","2,257.0","2,225.0",2260000,0.0,,,,5.134776179654726,3.7985684797882175,3.752420979430235,5.465895314338923,62607.79801917944,5.141200707913368,3.7158953836208175,3.5811763048507146,5.643944254510506,54830.845339515545,1114.9406901359557,1121.3461909484863,1106.4600929164883,1109.4251163005827,293368.1416929364,78.6679443359375,21.672661132812486,83.73565429687503,72.0347900390625,62398.44375,570.0007841825485,605.7225600433351,579.9910337352753,585.9805092334748,104986.77408602837,29.197705078125,14.318876953124981,57.93299316406251,69.9877197265625,45560.04375,24.747509765625,15.962299804687516,18.490273437500036,61.012890625,46465.8875
2014-12-04,"2,196.0","2,232.0","2,236.3","2,193.0",856960,0.0,,,,4.1832558191877975,2.3737945658856012,2.370961537985795,5.077397141612936,207240.62928371207,4.1789942665761375,2.3268884432388406,2.2469718956355798,5.1026378792395,208443.35066835265,1115.740690135956,1124.6461909484863,1108.8700929164886,1114.125116300583,460744.1416929364,72.1234130859375,17.22585937499998,80.11014404296877,60.905712890625,212170.39375,564.7152251005173,605.1493483734132,579.474654340744,585.7221107959747,281670.7365860284,21.2663330078125,13.661323242187517,53.0005126953125,65.625390625,207711.51875,18.9323974609375,25.230659179687517,15.387255859375,55.86259765625,205683.3875
2014-12-05,"2,251.0","2,210.0","2,257.0","2,203.0",713290,0.0,,,,6.497471832749988,5.117503430120405,5.800489949517669,2.2265200904301765,169529.82259512483,6.485709431392706,5.160236652261029,5.618836086410829,2.2262224801175763,169426.96677733105,1112.240690135956,1124.2761909484864,1106.7700929164887,1114.625116300583,492398.1416929364,55.55576171875,12.6414794921875,80.86226806640623,46.9473388671875,182988.49375,557.6983427762985,601.3119167327883,573.8201499462127,581.8084267139435,309512.078903234,16.58994140625,14.966269531249964,43.5974853515625,57.057373046875,219288.59375,15.3605224609375,33.964990234375,15.1806640625,44.5939697265625,195820.95625
2014-12-08,"2,243.0","2,247.0","2,252.0","2,232.0",424510,0.0,,,,9.535887862270783,3.1492495870889803,2.452893227642426,3.8788550056721305,186055.11722399644,9.459949789724806,3.066156104347783,2.652750706248162,3.807453736459684,180357.01754593867,1111.8406901359558,1123.3761909484863,1104.1700929164886,1112.7251163005828,497904.1416929364,43.2678955078125,12.428515625,84.55291748046875,32.4156982421875,198114.40625,553.8417876005174,597.2727443695069,566.6301108837127,575.5629921436309,289553.8459610284,11.574609375,12.977939453124964,34.1968994140625,49.6501220703125,209952.925,11.1811767578125,43.1661376953125,15.7498779296875,36.234912109375,193809.10625
2014-12-09,"2,155.0","2,228.0","2,230.0","2,143.5",774110,0.0,,,,4.2895753563482675,2.1966602905779835,4.968566379581898,5.73671853723422,218572.70807659786,4.2937809930017465,2.1957396745974167,4.8886889798425734,5.93679511451287,214037.07833919566,1113.9406901359557,1122.3761909484863,1105.6700929164886,1112.9251163005827,469558.1416929364,39.2677734375,10.7295166015625,89.48681640625,17.498486328125,211420.14375,552.773220705986,594.3806423187258,563.2388389110565,571.8684120655059,253124.91158602835,9.496484375,14.884531249999965,29.81474609375,46.02890625,215001.85625,12.1748779296875,47.313232421875,13.7588134765625,27.50087890625,215779.04375
2014-12-10,"2,198.0","2,161.0","2,218.9","2,160.0",701340,0.0,,,,12.443023531931884,3.489202370117482,10.788807258041015,4.57118929878302,223944.07989128336,12.287225373087539,3.4887482340296168,10.708598047168426,4.838905733537286,223867.3181016413,1104.0406901359559,1119.8061909484863,1097.7200929164887,1113.2251163005828,502886.1416929364,26.7334228515625,7.344272460937555,83.25081787109373,9.4649658203125,195211.01875,541.5289335966111,590.4688698577881,550.7961143016815,569.849564409256,294461.23033602827,15.33876953125,23.323100585937482,25.2785888671875,42.3768798828125,216065.39375,15.50908203125,49.60769531249999,26.7156982421875,16.7434326171875,211992.8625
2014-12-11,"2,155.0","2,194.0","2,201.0","2,150.0",609010,0.0,,,,8.308667035560166,5.1115830848742005,5.911146056568304,8.702084486381183,57714.32433186731,8.235191523712547,4.947889996051299,5.849456195598532,9.080890002752858,56137.1420834484,1101.1406901359558,1115.9961909484862,1091.2200929164887,1104.2251163005828,347020.1416929364,15.37109375,10.830395507812543,81.84788818359375,9.7736083984375,34711.575,540.640310549736,584.3183547210695,538.1012412548065,558.3292641162873,131971.32408602835,21.8833984375,32.948334960937466,21.052197265625,31.12861328125,53071.8125,18.6474609375,54.24491699218747,33.5690673828125,15.9869384765625,48498.325
2014-12-12,"2,105.0","2,145.0","2,148.0","2,103.0",622620,0.0,,,,10.72282569230156,4.194320352231398,3.7794891142747016,5.598919781428504,77334.00684405884,10.7251918658063,4.193881638592802,3.958772420816695,5.835480779010277,68244.28065882326,1097.0406901359559,1112.4661909484862,1086.9200929164886,1100.4251163005827,322225.1416929364,19.9370361328125,22.13275390624999,75.49783935546877,8.1879638671875,67473.375,535.3788237333298,579.358154525757,529.4703452587129,551.0332314014433,107721.4180954397,30.2512451171875,41.112587890624994,21.1264892578125,27.752734375,32006.55,23.014453125,57.62376953124999,34.7689453125,17.5130126953125,50638.975
2014-12-15,"2,056.0","2,101.0","2,105.0","2,056.0",599760,0.0,,,,7.362897557436737,6.16897386584792,11.097599802318564,8.809316187833383,62451.02971824745,7.180360882564992,6.086532849445167,11.015300703623645,9.017923068289246,52707.10065287458,1082.4406901359557,1101.5661909484863,1076.9200929164886,1093.9251163005827,313158.1416929364,30.06953125,29.61522460937499,70.25319824218752,12.8192138671875,63764.90625,521.9765166044235,567.5984621429444,517.8302451610565,542.9178139209747,113578.7930954397,42.966064453125,52.28634277343749,27.745166015625,21.0140869140625,34857.2,31.69873046875,64.51031738281249,38.16357421875,28.05751953125,45741.175
2014-12-16,"2,128.0","2,061.0","2,129.0","2,045.0",849230,0.0,,,,15.311053423840804,8.651146442169239,15.731972149707053,6.606194089683004,18564.24822997622,15.147982512567115,8.485562993739768,15.489491553972087,6.675563454273607,20536.17958105593,1063.740690135956,1086.8661909484863,1059.3200929164886,1079.325116300583,330683.1416929364,42.2540771484375,40.65150390624999,58.111108398437516,20.8564453125,26821.9375,506.22752978801725,551.9426027679444,498.0607627391816,526.8055824756623,142021.15846102836,61.215380859375,66.70252929687499,37.4382568359375,12.242822265625,30962.93125,47.3669189453125,75.77831054687498,53.7572021484375,42.4283203125,31848.678125
2014-12-17,"2,131.0","2,118.0","2,141.0","2,101.0",563570,0.0,,,,12.09669137118758,4.802289960268398,3.5109085592413067,11.266547585542321,40479.330626732015,12.15197136432198,4.7191694848316725,3.9885668182002063,11.794475303615718,33321.12920956897,1061.0406901359559,1076.7661909484864,1049.4700929164887,1062.625116300583,338195.1416929364,52.673974609375,39.67107910156246,55.629235839843766,34.470556640625,45534.85625,505.77467334270483,542.7170656585694,486.43145365715037,507.580814409256,151077.92408602836,59.3570556640625,72.8896875,49.326123046875,13.361572265625,58004.35,49.6646728515625,80.63690429687497,58.392578125,65.6087158203125,44859.759375
2014-12-18,"2,216.0","2,152.0","2,221.0","2,143.0",905060,0.0,,,,5.458206872519987,6.1799574202620535,7.743433802879645,9.122998203919632,59358.974555651424,5.444464173680172,6.098456899216398,8.228645244627705,9.665324961518943,42821.95963442393,1054.3406901359558,1068.9761909484864,1043.5700929164886,1058.325116300583,324418.1416929364,63.0415283203125,34.14462890625,58.171289062500016,40.8357177734375,68483.03125,499.57193896770485,538.7672756195069,483.00734477043153,502.16129536628716,135071.44908602835,59.3471435546875,74.9278076171875,55.72841796875,14.83642578125,48004.73125,52.19873046875,78.6430908203125,56.5217529296875,77.48759765625,52808.953125
2014-12-19,"2,210.0","2,224.0","2,259.0","2,198.0",1720000,0.0,,,,14.406298902329766,15.849906838063134,10.36765522377357,8.724229252814393,56131.0185356466,14.385819489619145,15.852991158557325,10.801003480828353,9.509041377949917,58940.726525445876,1060.4406901359557,1070.9761909484864,1042.8700929164886,1054.125116300583,354023.1416929364,58.4634765625,41.49833984375,60.12546386718755,48.1821533203125,64262.40625,510.960525393486,545.0314968109132,485.5254600048065,499.20138325691215,166523.27408602837,48.8814208984375,68.362841796875,56.6430419921875,13.6312255859375,78046.31875,46.6752197265625,68.5732177734375,49.0139892578125,86.7809814453125,61119.540625
2014-12-22,"2,247.0","2,230.0","2,253.0","2,216.0",349330,0.0,,,,6.3427960412165705,12.501771882965432,11.022942772528108,12.171130931600327,156169.0420096287,6.3245649146199865,12.589295713447836,10.82903950284001,12.666224410110226,155452.6878153729,1070.9406901359557,1082.0761909484863,1052.3700929164886,1062.0251163005828,463761.1416929364,47.99404296875,37.8733154296875,64.08693847656252,40.559619140625,161401.325,521.7209135770797,559.0843166351319,496.17412943840026,508.582035112381,275175.94908602827,35.80849609375,54.2977783203125,46.7050048828125,21.473583984375,197091.875,37.7825927734375,54.5962158203125,41.7947998046875,80.409912109375,184142.5375
2014-12-23,"2,238.0","2,258.0","2,275.0","2,225.0",237460,0.0,,,,11.868785787508976,5.751918361243132,4.052782626054318,5.284235883007069,192640.8515127623,11.958394376290427,5.8372938671106125,3.614139471423482,5.639397757448887,191134.75555583718,1090.0406901359559,1096.8761909484863,1068.3700929164886,1074.9251163005827,438718.1416929364,32.7719482421875,19.6376708984375,70.25574951171878,32.614599609375,189534.26875,541.5439970731735,576.2146389007569,516.6175864696503,522.9209877490997,251817.70650941128,19.6313720703125,36.338427734375,32.527294921875,31.17001953125,197415.5,20.5040771484375,41.0597900390625,32.2261962890625,66.5708984375,199989.778125
2014-12-24,"2,240.0","2,276.0","2,276.0","2,230.0",79510,0.0,,,,2.6913717198682208,5.875196695310477,8.077463776655918,8.786618528189184,224831.48679968462,2.685773770069409,5.960913963181657,7.651162619231651,9.366756476501225,201849.38687261348,1101.0406901359559,1111.4761909484864,1086.3700929164886,1094.625116300583,377541.1416929364,19.6539794921875,11.710205078125,75.05054931640628,32.9891845703125,263960.2125,551.5733427762985,590.8170925140382,537.5005454540253,543.4438515186309,226993.984375,13.5816162109375,18.7833251953125,17.8471923828125,34.6709716796875,196584.9125,14.4963623046875,29.380712890625,19.54033203125,44.87880859375,220606.278125
2014-12-29,"2,241.0","2,240.0","2,263.0","2,228.0",303370,0.0,,,,9.25435649927599,10.981514431057713,6.652812581073432,5.602856740115294,245912.55817462353,9.237267976046905,11.064835938149418,6.228947936127088,5.967478386172661,258152.88591658426,1111.9406901359557,1124.9761909484864,1099.2700929164887,1110.4251163005827,329135.1416929364,8.89814453125,17.397021484375,69.93151855468753,37.378662109375,207777.625,560.760183596611,602.2193141937257,552.5277915477752,559.2489662647247,231140.23242338301,8.5089111328125,13.0662353515625,8.3925537109375,39.2610107421875,238147.059375,13.27568359375,27.395654296875,10.87080078125,28.34189453125,243649.990625
2014-12-30,"2,213.0","2,226.0","2,235.0","2,203.0",209980,0.0,,,,1.1916374113828172,7.918796102534225,5.563042022776472,11.166187052677925,285782.2887904511,1.16267587149714,7.83693530162177,5.5863020948944255,11.578917927666314,280793.6062122945,1114.4406901359557,1129.1761909484862,1107.7700929164887,1119.2251163005828,268966.1416929364,7.5441162109375,11.7246826171875,63.64615478515625,34.4083251953125,286364.671875,557.4559477567674,603.5370143890383,562.909029340744,566.5535439014435,187222.84974058863,6.599560546875,11.823681640625,1.8353271484375,47.69638671875,255450.90625,16.9810791015625,37.2695068359375,16.498681640625,14.2302001953125,270206.88125
2014-12-31,"2,221.0","2,198.0","2,243.1","2,198.0",113000,0.0,,,,6.5393722112808526,5.761487788869863,5.038932722224672,2.397906452861753,215392.37255114364,6.5606135886163885,5.595524886237716,5.002190757065455,2.5780244722830497,202797.1544614403,1114.740690135956,1126.7761909484864,1108.2700929164887,1119.4251163005827,117964.14169293642,11.6154296875,3.3493408203125,56.4343505859375,31.8197021484375,219869.484375,555.119900393486,597.9621608734133,562.9516562938691,563.9235023975373,58572.97109676597,9.4989990234375,16.0715576171875,5.5416259765625,44.2166015625,158555.3125,21.924609375,50.726904296875,20.960205078125,17.370458984375,179103.709375
2015-01-02,"2,224.0","2,243.0","2,243.0","2,191.0",278970,0.0,,,,1.6060599318487219,2.7276463121063443,1.9434664197423444,5.997823965310634,197002.0900699829,1.623984014369125,2.7300249477473697,1.4375797018446974,6.3247957792061245,177114.9990315923,1112.1406901359558,1125.7861909484864,1106.4700929164887,1116.2251163005828,94331.14169293642,20.9179931640625,4.522133789062491,59.68780517578125,35.69169921875,212934.371875,547.517117190361,594.6823903656008,558.7775229930878,557.419632768631,73001.47422176598,6.57626953125,21.55669921875001,10.6507568359375,36.8953125,146921.990625,29.0473388671875,59.70188964843751,23.8169921875,22.892041015625,169453.61875
2015-01-05,"2,204.0","2,212.0","2,254.0","2,199.0",560230,0.0,,,,0.7552358053133957,2.109514526150406,1.770913935396402,6.516255664222126,151409.7871508053,0.8469401222928354,2.1098624914445736,1.6064147749271798,6.6342167002906525,136039.35397004412,1110.740690135956,1122.5861909484863,1103.0700929164886,1114.7251163005828,98482.14169293642,20.0111572265625,9.450673828124991,62.35313720703125,29.06591796875,161215.828125,542.7278837919235,591.6499929046631,552.1645713329315,553.0215736865997,48627.31367338298,7.4130126953125,28.13160156250001,14.6060546875,32.3376953125,116018.39375,32.3720458984375,65.7724951171875,30.9125244140625,27.3560302734375,128310.13125
2015-01-06,"2,174.0","2,204.0","2,210.0","2,166.0",474110,0.0,,,,2.4994161614425594,3.9671799207457297,1.2042945696048264,6.869097383718281,122380.44837771152,2.4465945908843882,3.926801585114162,1.3390101890601729,7.067946505326973,101211.02838976224,1107.1406901359558,1120.3861909484863,1099.9700929164887,1108.325116300583,146554.14169293642,27.3882080078125,15.399379882812493,69.56608886718752,22.5044921875,138477.74375,537.6646757841111,590.5511403656006,542.9356284618377,544.8506020069123,61995.45012970567,12.2093994140625,33.48355468750001,18.2174072265625,23.252978515625,104761.628125,34.477490234375,68.3450048828125,36.628125,33.9046875,109830.6875
2015-01-07,"2,190.0","2,183.0","2,207.0","2,176.0",571130,0.0,,,,6.360080540240233,8.5080734632435,6.238451792885826,2.4288161961368133,101758.75371657324,6.199128245838348,8.467578384396074,6.288740370374671,2.747626001639719,85483.24385536974,1100.4406901359557,1115.0861909484863,1093.7700929164887,1104.7251163005828,163628.14169293642,37.57119140625,6.574428710937491,76.54755859375003,26.2420166015625,126928.409375,531.1997465848923,585.1370534515381,529.452291059494,539.9810829639434,73576.24869691134,22.474755859375,43.23650878906251,27.0299560546875,18.9284423828125,82198.8125,39.737451171875,74.694248046875,45.6603759765625,45.007763671875,98376.803125
2015-01-08,"2,216.0","2,210.0","2,222.0","2,202.0",548730,0.0,,,,2.546650933029059,3.16085142931679,2.0054859461895376,5.231142371411534,71510.56751584345,2.5483953218224995,3.241219966788094,2.0171961632117474,5.9820444939590285,70413.22725716424,1098.1406901359558,1112.2861909484864,1091.0700929164886,1100.4251163005827,199743.14169293642,40.022412109375,20.65084472656249,83.01206054687502,35.9046630859375,81138.265625,528.8922392606735,582.8841359710692,521.7654624462127,532.5233803272247,77227.56601411701,29.2123046875,51.36382812500001,31.901708984375,11.8828125,57334.99375,39.5148681640625,77.64661621093752,47.2931640625,48.0383056640625,69114.484375
2015-01-09,"2,215.0","2,210.0","2,241.0","2,206.0",460840,0.0,,,,3.579920699424884,3.59883345920116,4.567736585415831,7.204168750819008,34733.3289927966,3.5878616271888863,3.762270557273769,4.517590020028865,8.149653379135042,39945.72182997951,1097.6406901359558,1110.1761909484862,1091.4700929164887,1101.625116300583,243316.14169293642,35.47333984375,23.6281005859375,83.13947753906253,30.08935546875,45354.359375,529.3982084989549,580.2974025726319,518.3959922313691,533.0831459522248,81796.71002352836,34.0083740234375,55.4276123046875,31.941845703125,11.3059814453125,22984.853125,35.124755859375,77.3457763671875,42.14794921875,52.2792236328125,33929.246875
2015-01-12,"2,193.0","2,219.0","2,243.2","2,188.0",439890,0.0,,,,2.483138590945328,5.482092729499844,1.8507348279629696,3.2500245778113372,32514.405905877204,2.401797971371343,5.645611475444684,1.9136598127030535,3.6843838914734985,35485.97056876134,1096.740690135956,1109.9761909484864,1092.9700929164887,1098.325116300583,261503.14169293642,45.123974609375,18.0140380859375,87.66485595703129,29.2398193359375,46726.58125,529.1136503934861,577.450918197632,518.1371909618377,529.1972694873809,112548.85846102836,34.9869873046875,57.701953125,31.4234619140625,8.746240234375,44111.359375,30.785009765625,75.5539306640625,32.6717041015625,60.5670654296875,38220.684375
2015-01-13,"2,258.0","2,190.0","2,259.0","2,188.0",536710,0.0,,,,5.774624238426759,6.590198702869202,6.691320290595923,1.8766052529119408,20438.15466654125,5.697488168052223,6.6730185369719495,6.414398941437594,2.2249499344116432,24704.24652787836,1095.6406901359558,1108.8961909484863,1091.8700929164886,1099.0251163005828,249469.14169293642,49.373046875,13.283432617187556,81.9048095703125,22.758447265625,34621.06875,527.570046877861,572.3445021820069,517.5981162548065,529.3583290576935,92301.20689852835,34.3029052734375,56.45287597656252,34.2726318359375,15.393115234375,21122.796875,27.7075439453125,74.97199218750002,30.4706787109375,63.3757080078125,29496.159375
2015-01-14,"2,212.0","2,240.0","2,242.0","2,193.0",512100,0.0,,,,8.359416130541923,3.7825263272213303,2.032763510475752,5.177604730647909,16363.389634332725,8.449295292104761,3.864917824225722,2.2440941695314907,5.8205676684913215,29669.771816746652,1104.0406901359559,1113.7961909484864,1094.0700929164886,1097.625116300583,255729.14169293642,43.5697998046875,21.23043945312502,80.0732666015625,17.3679443359375,49244.31875,536.0865385770799,573.9981764984133,520.0992270946502,527.8085609912872,94397.22564852836,24.860693359375,44.19904296875002,33.7406494140625,14.9490478515625,24207.109375,19.859375,66.03668945312502,28.8489013671875,71.296630859375,28661.121875
2015-01-15,"2,255.0","2,226.0","2,255.0","2,169.0",797610,0.0,,,,7.624406434980801,4.480974181184365,4.490873032386117,7.671515711402072,17724.759753688966,7.610332367788759,4.563035873099125,4.555636565104988,8.165203897194349,18987.695952689173,1106.240690135956,1117.2961909484864,1095.7700929164887,1103.325116300583,249826.14169293642,44.24140625,23.216987304687517,75.1911865234375,11.4174560546875,74976.228125,538.6487944364549,575.6446974945068,522.7679038524627,535.1551674365998,104437.04752352837,20.7507080078125,33.16640136718752,33.45185546875,24.09775390625,47406.140625,16.3500244140625,57.93075683593752,27.0773681640625,71.1290283203125,41408.075
2015-01-16,"2,255.0","2,244.0","2,262.0","2,190.0",3540000,0.0,,,,4.9557626314450784,4.313257341930512,3.408093583891377,1.4840372111562374,39579.72544722982,4.874043518777944,4.395310972574725,3.392558723661568,1.7466318141560806,44810.42093869883,1110.1406901359558,1120.5961909484863,1092.4700929164887,1104.9251163005827,274714.1416929364,41.659033203125,23.74608886718752,60.34256591796875,14.261572265625,106454.20625,544.254226565361,579.1187941741944,520.245699262619,537.4467689990996,141089.71627352835,18.880224609375,21.845087890625013,38.041455078125,31.177734375,96441.03125,12.6947998046875,52.77094238281252,31.4467041015625,66.890234375,87990.940625
2015-01-19,"2,284.0","2,251.0","2,287.0","2,238.0",459860,0.0,,,,3.941617289512624,2.4751443127428048,4.766995390109014,2.8500481279109406,323916.94410532445,3.929945928094912,2.5571271167527807,4.717013544594829,3.4069507316280125,327252.33019436954,1114.1406901359558,1122.6961909484862,1090.8700929164886,1108.325116300583,582630.1416929364,30.1275146484375,26.248164062500013,52.68134765625,10.5733154296875,397393.359375,547.6320341825485,582.678828353882,518.1984702587127,542.5327919483185,443125.16783602827,21.7377685546875,13.916596679687519,40.8301025390625,36.2407470703125,387120.690625,12.5322509765625,50.63522460937502,36.2012939453125,62.8826171875,382001.49375
2015-01-20,"2,319.0","2,290.0","2,321.0","2,276.0",594940,0.0,,,,10.451334128422467,4.843593096951554,6.210401469766522,3.7008375977186914,330145.8036610861,10.52236316338226,5.007462776018701,6.331215961649878,3.936392646406057,333569.37802741624,1123.240690135956,1127.0761909484866,1095.8700929164886,1111.5251163005828,584627.1416929364,17.9323486328125,24.3181640625,62.37520751953125,16.29755859375,396457.175,557.7106596708297,588.9287136077883,523.626998090744,545.5479652881621,426634.34283602826,12.0798828125,6.3961669921875,35.5354736328125,36.95068359375,379681.040625,7.6060791015625,48.6856689453125,30.2134765625,64.65322265625,376939.6375
