timestamp,title,source,url,market_closed
2017-02-28,Europe left exposed by demise of Anglo-German exchange merger,By Reuters,https://www.investing.com/news/stock-market-news/europe-left-exposed-by-demise-of-anglo-german-exchange-merger-462684,0.0
2017-03-06,"German minister warns UK over trade, predicts Frankfurt to gain",By Reuters,"https://www.investing.com/news/economy-news/german-minister-warns-uk-over-trade,-predicts-frankfurt-to-gain-464007",0.0
2017-03-22,EU to formally veto Deutsche Boerse LSE merger shortly: sources,By Reuters,https://www.investing.com/news/stock-market-news/eu-to-formally-veto-deutsche-boerse-lse-merger-shortly:-sources-468013,0.0
2017-03-28,"EU's Vestager to hold news conference on Wednesday, likely focus on exchanges deal",By Reuters,"https://www.investing.com/news/stock-market-news/eu's-vestager-to-hold-news-conference-on-wednesday,-likely-focus-on-exchanges-deal-469259",0.0
2017-03-29,EU vetos Deutsche Boerse-London Stock Exchange merger deal,By Reuters,"https://www.investing.com/news/stock-market-news/eu-antitrust-regulators-block-deutsche-boerse,-lse-merger-469564",0.0
2017-03-29,U.K. stocks higher at close of trade; Investing.com United Kingdom 100 up 0.42%,By Investing.com,https://www.investing.com/news/stock-market-news/u.k.-stocks-higher-at-close-of-trade;-investing.com-united-kingdom-100-up-0.42-469695,0.0
2017-03-30,LSE launches 200 million pound share buyback,By Reuters,https://www.investing.com/news/stock-market-news/lse-launches-200-million-pound-share-buyback-469837,0.0
2017-03-30,German lawmaker warns U.S. exchanges against Deutsche Boerse bids,By Reuters,https://www.investing.com/news/stock-market-news/u.s.-exchanges-warned-against-deutsche-boerse-bid-469885,0.0
2017-04-03,Euronext signs up ICE to replace LSE derivatives clearing unit,By Reuters,https://www.investing.com/news/stock-market-news/euronext-signs-up-ice-to-replace-lse-derivatives-clearing-unit-470643,0.0
2017-04-03,FTSE Russell to announce in July decision on adding Snap shares,By Reuters,https://www.investing.com/news/stock-market-news/ftse-russell-to-announce-in-july-decision-on-adding-snap-shares-471030,0.0
2017-04-12,Deutsche Boerse reluctant to extend CEO contract after failed merger: sources,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-reluctant-to-extend-ceo-contract-after-failed-merger:-sources-473771,0.0
2017-04-19,Exclusive: China gathers state-led consortium for Aramco IPO - sources,By Reuters,https://www.investing.com/news/stock-market-news/exclusive:-china-gathers-state-led-consortium-for-aramco-ipo---sources-475333,0.0
2017-04-25,Glass Lewis urges vote against Deutsche Boerse board actions,By Reuters,https://www.investing.com/news/stock-market-news/glass-lewis-urges-vote-against-deutsche-boerse-board-actions-477286,0.0
2017-05-04,EU plans to ease derivatives rules in bid to boost economy,By Reuters,https://www.investing.com/news/economy-news/eu-plans-to-ease-derivatives-rules-in-bid-to-boost-economy-480109,0.0
2017-05-08,"As index reach grows, FTSE Russell chief downplays fears",By Reuters,"https://www.investing.com/news/stock-market-news/as-index-reach-grows,-ftse-russell-chief-downplays-fears-481279",0.0
2017-05-09,EU watchdog urges tougher euro clearing oversight after Brexit,By Reuters,https://www.investing.com/news/economy-news/eu-watchdog-urges-tougher-euro-clearing-oversight-after-brexit-481658,0.0
2017-05-16,No case for shifting euro clearing after Brexit: City of London,By Reuters,https://www.investing.com/news/economy-news/no-case-for-shifting-euro-clearing-after-brexit:-city-of-london-484803,0.0
2017-05-19,Euronext expects London to lose euro clearing after Brexit,By Reuters,https://www.investing.com/news/economy-news/euronext-expects-london-to-lose-euro-clearing-after-brexit-486493,0.0
2017-05-22,Deutsche Boerse CEO seeks end to insider trading probe: Handelsblatt,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-ceo-seeks-end-to-insider-trading-probe:-handelsblatt-486923,0.0
2017-05-22,Exclusive: ECB plan to take euro clearing from London stalled by infighting - sources,By Reuters,https://www.investing.com/news/economy-news/exclusive:-ecb-plan-to-take-euro-clearing-from-london-stalled-by-infighting---sources-487016,0.0
2017-05-30,"European stocks fall on political worries, banks under pressure",By Investing.com,"https://www.investing.com/news/stock-market-news/european-stocks-fall-on-political-worries,-banks-under-pressure-489641",0.0
2017-05-30,LSE to buy Citi's bond data and indexes business for $685 million,By Reuters,https://www.investing.com/news/stock-market-news/lse-to-buy-citi's-fixed-income-analytics-and-index-operations-for-$685-million-489594,0.0
2017-06-04,Saudi Aramco warned by lawyers on New York IPO litigation risks: FT,By Reuters,https://www.investing.com/news/stock-market-news/saudi-aramco-warned-by-lawyers-on-new-york-ipo-litigation-risks:-ft-491661,1.0
2017-06-07,Deutsche Boerse says open to index and data business deals,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-says-open-to-index-and-data-business-deals-492820,0.0
2017-06-08,LSE eyes more index deals after agreeing to buy Citi's Yield Book,By Reuters,https://www.investing.com/news/stock-market-news/lse-eyes-more-index-deals-after-agreeing-to-buy-citi's-yield-book-493375,0.0
2017-06-12,EU to propose new powers over location of euro clearing - FT,By Reuters,https://www.investing.com/news/economy-news/eu-to-propose-new-powers-over-location-of-euro-clearing---ft-494527,0.0
2017-06-13,Tech recovery helps European shares bounce back from 7-week lows; Capita rockets,By Reuters,https://www.investing.com/news/stock-market-news/tech-recovery-helps-european-shares-bounce-back-from-7-week-lows;-capita-rockets-494708,0.0
2017-06-13,U.K. stocks lower at close of trade; Investing.com United Kingdom 100 down 0.16%,By Investing.com,https://www.investing.com/news/stock-market-news/u.k.-stocks-lower-at-close-of-trade;-investing.com-united-kingdom-100-down-0.16-494941,0.0
2017-06-22,French central banker backs European Commission proposals on clearing,By Reuters,https://www.investing.com/news/economy-news/french-central-banker-backs-european-commission-proposals-on-clearing-498395,0.0
2017-07-05,FTSE Russell leaning toward minimum threshold for voting rights - CEO,By Reuters,https://www.investing.com/news/stock-market-news/ftse-russell-leaning-toward-minimum-threshold-for-voting-rights---ceo-502048,0.0
2017-07-09,Euronext CEO sees growing momentum for new stock listings,By Reuters,https://www.investing.com/news/stock-market-news/euronext-ceo-sees-growing-momentum-for-new-stock-listings-503582,1.0
2017-07-13,"Britain seeks looser IPO rules to lure Saudi Aramco, worries investors",By Reuters,https://www.investing.com/news/stock-market-news/britain-floats-new-sovereign-ipo-rules-in-bid-for-aramco-prize-505180,0.0
2017-07-18,Prosecutors offer to drop share buying probe into Deutsche Boerse CEO,By Reuters,https://www.investing.com/news/stock-market-news/prosecutors-offer-deal-on-deutsche-boerse-insider-trading-case-506822,0.0
2017-07-19,London Stock Exchange Group tests blockchain for private company shares,By Reuters,https://www.investing.com/news/technology-news/london-stock-exchange-group-tests-blockchain-for-private-company-shares-507136,0.0
2017-07-19,Deutsche Boerse cultivates local ties after LSE deal setback,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-cultivates-local-ties-after-lse-deal-setback-507182,0.0
2017-07-19,German regulator to assess suitability of Deutsche Boerse management,By Reuters,https://www.investing.com/news/stock-market-news/german-regulator-to-assess-suitability-of-deutsche-boerse-management-507423,0.0
2017-07-20,Insider trading probe into Deutsche Boerse CEO still open: prosecutor,By Reuters,https://www.investing.com/news/stock-market-news/insider-trading-probe-into-deutsche-boerse-ceo-still-open:-prosecutor-507692,0.0
2017-07-23,"Record number of advisers quit London's AIM market, study finds",By Reuters,"https://www.investing.com/news/stock-market-news/record-number-of-advisers-quit-london's-aim-market,-study-finds-508830",1.0
2017-07-25,Eurex says EU euro clearing plans don't go far enough,By Reuters,https://www.investing.com/news/economy-news/eurex-says-eu-euro-clearing-plans-don't-go-far-enough-509559,0.0
2017-07-25,IMF sees negligible rise in costs from moving London clearing after Brexit,By Reuters,https://www.investing.com/news/economy-news/imf-sees-negligible-rise-in-costs-from-moving-london-clearing-after-brexit-509763,0.0
2017-07-25,FTSE Russell says most investors support voting rights for index inclusion,By Reuters,https://www.investing.com/news/stock-market-news/ftse-russell-says-majority-support-voting-rights-for-index-inclusion-509702,0.0
2017-07-27,Exclusive: Saudi Aramco advisers favor London for historic IPO - sources,By Reuters,https://www.investing.com/news/stock-market-news/exclusive:-saudi-aramco-advisers-favor-london-for-historic-ipo---sources-511092,0.0
2017-07-28,Deutsche Boerse's Kengeter in close contact with LSE in run-up to merger talks: Der Spiegel,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse's-kengeter-in-close-contact-with-lse-in-run-up-to-merger-talks:-der-spiegel-511787,0.0
2017-08-08,Euronext renews deal with LSE business in clearing u-turn,By Reuters,https://www.investing.com/news/stock-market-news/euronext-bourse-to-renew-clearing-contract-with-lse-unit-515700,0.0
2017-08-10,Exclusive: Foundations for post-Libor system sliding into place,By Reuters,https://www.investing.com/news/economy-news/exclusive-foundations-for-postlibor-system-sliding-into-place-517190,0.0
2017-08-21,Trade body wants English courts to rule on European swaps after Brexit,By Reuters,https://www.investing.com/news/economy-news/trade-body-wants-english-courts-to-rule-on-european-swaps-after-brexit-520599,0.0
2017-09-06,France wants right to veto euro clearing in UK after Brexit: sources,By Reuters,https://www.investing.com/news/economy-news/france-wants-right-to-veto-euro-clearing-in-uk-after-brexit-sources-525978,0.0
2017-09-07,Deutsche Boerse CEO says disputed share deals were 'moral duty',By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-ceo-says-disputed-share-deals-were-moral-duty-526340,0.0
2017-09-13,UK's Hammond says rejects 'protectionist' EU agendas after Brexit,By Reuters,https://www.investing.com/news/economy-news/uks-hammond-says-rejects-protectionist-eu-agendas-after-brexit-528525,0.0
2017-09-13,Deutsche Boerse seeks to close insider trading case by paying fine,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-seeks-to-close-insider-trading-case-by-paying-fine-528579,0.0
2017-09-20,"At Deutsche Boerse, time and support dwindle for CEO Kengeter",By Reuters,https://www.investing.com/news/stock-market-news/at-deutsche-boerse-time-and-support-dwindle-for-ceo-kengeter-530888,0.0
2017-10-03,Bank of England sees Brexit risks to EU bank lending in UK and clearing,By Reuters,https://www.investing.com/news/economy-news/bank-of-england-sees-brexit-risks-to-eu-bank-lending-in-uk-and-clearing-535918,0.0
2017-10-05,Linde urges investors to exchange shares for Praxair merger,By Reuters,https://www.investing.com/news/stock-market-news/linde-urges-investors-to-exchange-shares-for-praxair-merger-537146,0.0
2017-10-09,Deutsche Boerse steps up clearing fight with London ahead of Brexit,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-steps-up-clearing-fight-with-london-ahead-of-brexit-538544,0.0
2017-10-10,Looser rules unlikely to boost U.S. company listings: FTSE Russell CEO,By Reuters,https://www.investing.com/news/stock-market-news/looser-rules-unlikely-to-boost-us-company-listings-ftse-russell-ceo-539669,0.0
2017-10-13,Deutsche Boerse CEO discussed merger with Finance Minister before share purchase: report,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-ceo-discussed-merger-with-finance-minister-before-share-purchase-report-541116,0.0
2017-10-16,Three biggest U.S. clearing houses pass liquidity stress tests: CFTC,By Reuters,https://www.investing.com/news/stock-market-news/three-biggest-us-clearing-houses-pass-liquidity-stress-tests-cftc-541769,0.0
2017-10-17,LSE's Rolet says shift in euro clearing would bump up costs,By Reuters,https://www.investing.com/news/stock-market-news/lses-rolet-says-shift-in-euro-clearing-would-bump-up-costs-542540,0.0
2017-10-23,Deutsche Boerse CEO suffers court setback in insider trading case,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-says-court-has-refused-to-halt-ceo-proceedings-545993,0.0
2017-10-24,ICE buys stake in Euroclear to bolster European securities footprint,By Reuters,https://www.investing.com/news/stock-market-news/ice-buys-stake-in-euroclear-to-bolster-european-securities-footprint-546800,0.0
2017-10-26,Deutsche Boerse CEO to step down amid insider trading probe,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-ceo-to-step-down-amid-insider-trading-probe-548464,0.0
2017-11-03,"Activist TCI calls on LSE chairman to step down, says Rolet being forced out",By Reuters,https://www.investing.com/news/stock-market-news/activist-tci-calls-on-lse-chairman-to-step-down-says-rolet-being-forced-out-763860,0.0
2017-11-08,Investor demands LSE let CEO Rolet speak about reasons for his departure,By Reuters,https://www.investing.com/news/stock-market-news/investor-demands-lse-let-ceo-rolet-speak-about-reasons-for-his-departure-840070,0.0
2017-11-10,LSE to call vote on investor's call to oust chairman,By Reuters,https://www.investing.com/news/stock-market-news/lse-to-call-vote-on-investors-call-to-oust-chairman-841869,0.0
2017-11-15,LSE Group lobbies for U.S support in Brexit clearing battle,By Reuters,https://www.investing.com/news/stock-market-news/lse-group-lobbies-for-us-support-in-brexit-clearing-battle-862884,0.0
2017-11-15,JPMorgan says fears Brexit day upheaval if UK clearing houses cut off,By Reuters,https://www.investing.com/news/stock-market-news/jpmorgan-says-fears-brexit-day-upheaval-if-uk-clearing-houses-cut-off-864213,0.0
2017-11-29,CEO quits as LSE tries to draw line under management row,By Reuters,https://www.investing.com/news/stock-market-news/london-stock-exchange-ceo-rolet-steps-down-925807,0.0
2017-12-05,London Stock Exchange Group appoints Val Rahmani to male-majority board,By Reuters,https://www.investing.com/news/stock-market-news/london-stock-exchange-group-appoints-val-rahmani-to-malemajority-board-955079,0.0
2017-12-06,Deutsche Boerse chairman considering early departure: Handelsblatt,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-chairman-considering-early-departure-handelsblatt-961496,0.0
2017-12-14,"UK keeps top financial sector global ranking, Brexit seen as risk",By Reuters,https://www.investing.com/news/economy-news/uk-keeps-top-financial-sector-global-ranking-brexit-seen-as-risk-995288,0.0
2017-12-16,"China, UK vow to bolster economic cooperation, speed up stock connect plan",By Reuters,https://www.investing.com/news/economy-news/china-uk-vow-to-continue-strengthen-economic-financial-cooperation-1000342,1.0
2017-12-18,Hedge fund manager Hohn won't attend LSE vote - source,By Reuters,https://www.investing.com/news/stock-market-news/hedge-fund-manager-hohn-wont-attend-lse-vote--source-1002412,0.0
2017-12-19,TCI fails in bid to oust London Stock Exchange chairman,By Reuters,https://www.investing.com/news/stock-market-news/lse-board-accused-of-very-sorry-affair-over-ceo-spat-1008253,0.0
2017-12-22,EU markets hold their breath ahead of 'MiFID' Day,By Reuters,https://www.investing.com/news/stock-market-news/eu-markets-hold-their-breath-ahead-of-mifid-day-1022879,0.0
2017-12-29,London Stock Exchange's company floats hit 3-year high at 15 billion pounds,By Reuters,https://www.investing.com/news/stock-market-news/london-stock-exchanges-company-floats-hit-3year-high-at-15-billion-pounds-1041623,0.0
2018-01-02,Bankers to burn midnight oil ahead of 'MiFID' dawn,By Reuters,https://www.investing.com/news/stock-market-news/bankers-to-burn-midnight-oil-ahead-of-mifid-dawn-1052213,0.0
2018-01-03,MiFID Reprieve Delays Open Access for Derivatives to 2020,By Bloomberg,https://www.investing.com/news/stock-market-news/mifid-reprieve-delays-open-access-for-derivatives-to-2020-1059571,0.0
2018-01-04,Euronext cites Brexit to escape EU markets competition rule,By Reuters,https://www.investing.com/news/stock-market-news/euronext-becomes-latest-exchange-to-escape-competition-rule-1062662,0.0
2018-01-12,Exclusive: EU Parliament expected to soften euro clearing relocation powers,By Reuters,https://www.investing.com/news/stock-market-news/exclusive-eu-parliament-expected-to-soften-euro-clearing-relocation-powers-1099030,0.0
2018-01-24,U.K. stocks lower at close of trade; Investing.com United Kingdom 100 down 1.19%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-lower-at-close-of-trade-investingcom-united-kingdom-100-down-119-1146169,0.0
2018-02-15,Virgin Money creates rare female top team with new hire,By Reuters,https://www.investing.com/news/stock-market-news/virgin-money-picks-dorner-to-form-rare-female-leadership-team-1251606,0.0
2018-02-19,LSE goes head to head with ICE over Libor replacement,By Reuters,https://www.investing.com/news/stock-market-news/lse-goes-head-to-head-with-ice-over-libor-replacement-1273266,0.0
2018-03-07,EU regulator rolls out trading caps for bulk of stock market,By Reuters,https://www.investing.com/news/stock-market-news/eu-regulator-rolls-out-trading-caps-for-bulk-of-stock-market-1330179,0.0
2018-03-21,U.K. stocks lower at close of trade; Investing.com United Kingdom 100 down 0.33%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-lower-at-close-of-trade-investingcom-united-kingdom-100-down-033-1352812,0.0
2018-03-22,Paris unit of LCH to overtake London in some euro clearing after Brexit,By Reuters,https://www.investing.com/news/stock-market-news/paris-unit-of-lch-to-overtake-london-in-some-euro-clearing-after-brexit-1354493,0.0
2018-03-28,CME Group Is in Advanced Talks to Acquire NEX for $5.4 Billion,By Bloomberg,https://www.investing.com/news/stock-market-news/cme-group-is-in-advanced-talks-to-acquire-nex-for-54-billion-1368079,0.0
2018-03-29,"In Italy, activist investors find a happy hunting ground",By Reuters,https://www.investing.com/news/stock-market-news/in-italy-activist-investors-find-a-happy-hunting-ground-1369741,0.0
2018-04-12,China Aiming for a Stock-Trading Link With London This Year,By Bloomberg,https://www.investing.com/news/stock-market-news/china-aiming-for-a-stocktrading-link-with-london-this-year-1390911,0.0
2018-04-13,Goldman's Schwimmer to steer London Stock Exchange through Brexit,By Reuters,https://www.investing.com/news/stock-market-news/london-stock-exchange-group-appoints-goldmans-schwimmer-as-ceo-1393195,0.0
2018-04-18,ICE exchange to launch three-month Sonia futures contract in June,By Reuters,https://www.investing.com/news/stock-market-news/ice-exchange-to-launch-threemonth-sonia-futures-contract-in-june-1400246,0.0
2018-04-18,BoE expects big switch from Libor to start in earnest,By Reuters,https://www.investing.com/news/economy-news/boe-expects-big-switch-from-libor-to-start-in-earnest-1400539,0.0
2018-05-16,Deutsche Boerse's chairman signals may not serve full term,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-ceo-is-on-the-lookout-for-acquisitions-1449364,0.0
2018-05-20,London-Shanghai Link Moves Closer as LSE Pitches Program Details,By Bloomberg,https://www.investing.com/news/stock-market-news/londonshanghai-link-moves-closer-as-lse-pitches-program-details-1455031,1.0
2018-06-04,Pershing Square's Fraidin to join Cadwalader as M&A lawyer,By Reuters,https://www.investing.com/news/stock-market-news/pershing-squares-fraidin-to-join-cadwalader-as-ma-lawyer-1478589,0.0
2018-06-05,Top exchange warns about EU regulating foreign firms after Brexit,By Reuters,https://www.investing.com/news/stock-market-news/top-exchange-warns-about-eu-regulating-foreign-firms-after-brexit-1481015,0.0
2018-06-06,EU lawmaker rules out 'mutual recognition' for UK financial firms,By Reuters,https://www.investing.com/news/economy-news/eu-lawmaker-rules-out-mutual-recognition-for-uk-financial-firms-1482011,0.0
2018-06-12,Resurgent trading helped global exchanges' revenues hit record in 2017: report,By Reuters,https://www.investing.com/news/stock-market-news/resurgent-trading-helped-global-exchanges-revenues-hit-record-in-2017-report-1489039,0.0
2018-06-21,Britain might not play fair with Brexit: Deutsche Boerse chief,By Reuters,https://www.investing.com/news/stock-market-news/britain-might-not-play-fair-with-brexit-deutsche-boerse-chief-1502908,0.0
2018-06-26,EU signals no easing up on financial market access after Brexit,By Reuters,https://www.investing.com/news/economy-news/eu-signals-no-easing-up-on-financial-market-access-after-brexit-1507204,0.0
2018-07-03,LSE applies for Dutch trading licenses in case of hard Brexit,By Reuters,https://www.investing.com/news/stock-market-news/lse-applies-for-dutch-trading-licenses-in-case-of-hard-brexit-1516648,0.0
2018-07-12,EU tells UK financial firms time running out for Brexit licenses,By Reuters,https://www.investing.com/news/stock-market-news/eu-tells-uk-financial-firms-time-running-out-for-brexit-licenses-1526773,0.0
2018-07-13,EU markets watchdog intervenes in share trading ahead of Brexit,By Reuters,https://www.investing.com/news/stock-market-news/eu-markets-watchdog-intervenes-in-share-trading-ahead-of-brexit-1528602,0.0
2018-07-30,Deutsche shifts chunk of euro clearing to Frankfurt from London,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-bank-shifts-large-part-of-euro-clearing-to-frankfurt-from-london-1550574,0.0
2018-08-02,U.K. stocks lower at close of trade; Investing.com United Kingdom 100 down 0.99%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-lower-at-close-of-trade-investingcom-united-kingdom-100-down-099-1557905,0.0
2018-08-06,China Pushes for Arbitrage Cap on London Stock Link,By Bloomberg,https://www.investing.com/news/stock-market-news/china-pushes-for-arbitrage-cap-on-london-stock-link-1562496,0.0
2018-09-04,German official pours cold water over UK call for broad EU banking access,By Reuters,https://www.investing.com/news/economy-news/german-official-pours-cold-water-over-uk-call-for-broad-eu-banking-access-1596769,0.0
2018-09-10,U.K. stocks higher at close of trade; Investing.com United Kingdom 100 up 0.05%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-higher-at-close-of-trade-investingcom-united-kingdom-100-up-005-1604430,0.0
2018-09-24,Activist hedge fund TCI cuts stake in London Stock Exchange,By Reuters,https://www.investing.com/news/stock-market-news/activist-hedge-fund-tci-cuts-stake-in-london-stock-exchange-1621421,0.0
2018-09-27,"London-Shanghai Stock Link May Start December, China Media Says",By Bloomberg,https://www.investing.com/news/stock-market-news/londonshanghai-stock-link-may-start-december-china-media-says-1625771,0.0
2018-09-28,Funding Circle makes lackluster $2 billion London debut in test of demand,By Reuters,https://www.investing.com/news/stock-market-news/funding-circle-makes-lackluster-2-billion-london-debut-in-test-of-demand-1627565,0.0
2018-10-03,"European Banks Need London Clearing for Brexit Risks, ESMA Says",By Bloomberg,https://www.investing.com/news/economy-news/european-banks-need-london-clearing-for-brexit-risks-esma-says-1633437,0.0
2018-10-11,British banks risk ratings downgrades in disorderly Brexit: S&P,By Reuters,https://www.investing.com/news/economy-news/british-banks-risk-ratings-downgrades-in-disorderly-brexit-sp-1640867,0.0
2018-10-17,U.S. watchdog threatens retaliation over EU clearing rules,By Reuters,https://www.investing.com/news/stock-market-news/us-watchdog-threatens-retaliation-over-eu-clearing-rules-1648048,0.0
2018-10-18,EU rejects U.S. 'blackmail' to dilute derivatives clearing rules,By Reuters,https://www.investing.com/news/economy-news/eu-rejects-us-blackmail-to-dilute-derivatives-clearing-rules-1650326,0.0
2018-10-25,Deutsche Boerse steps up clearing battle with London ahead of Brexit,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-steps-up-clearing-battle-with-london-ahead-of-brexit-1659074,0.0
2018-10-25,NYC pension fund leader asks index providers to reconsider Saudi Arabia,By Reuters,https://www.investing.com/news/stock-market-news/nyc-pension-fund-leader-asks-index-providers-to-reconsider-saudi-arabia-1659350,0.0
2018-10-26,EU shows no sign of heeding U.S. threat over derivatives clearing,By Reuters,https://www.investing.com/news/stock-market-news/eu-shows-no-sign-of-heeding-us-threat-over-derivatives-clearing-1661548,0.0
2018-10-29,Euronext Halts Equities Trading in Its Worst Outage Since 2016,By Bloomberg,https://www.investing.com/news/stock-market-news/euronext-halts-equities-trading-in-its-worst-outage-since-2016-1663506,0.0
2018-11-15,Business bosses alarmed as resignations imperil Brexit deal,By Reuters,https://www.investing.com/news/stock-market-news/business-bosses-alarmed-as-resignations-imperil-brexit-deal-1690064,0.0
2018-12-03,"EU takes new step on derivative clearing, despite UK, U.S. concerns",By Reuters,https://www.investing.com/news/stock-market-news/eu-takes-new-step-on-derivative-clearing-despite-uk-us-concerns-1708513,0.0
2018-12-03,Brexit Derivatives Brinkmanship Pits U.K. Firms Against Brussels,By Bloomberg,https://www.investing.com/news/economy-news/brexit-derivatives-brinkmanship-pits-uk-firms-against-brussels-1709170,0.0
2018-12-10,Qatar Investment Authority has accelerated investments in technology: CEO,By Reuters,https://www.investing.com/news/economy-news/qatar-investment-authority-has-accelerated-investments-in-technology-ceo-1716341,0.0
2018-12-11,EU to act on derivatives clearing in case of no-deal Brexit: document,By Reuters,https://www.investing.com/news/economic-indicators/eu-to-act-on-derivatives-clearing-in-case-of-nodeal-brexit-document-1718441,0.0
2018-12-11,EU Drafts No-Deal Brexit Plan to Avert Swap-Market Rupture,By Bloomberg,https://www.investing.com/news/economy-news/eu-drafts-nodeal-brexit-plan-to-avert-swapmarket-rupture-1718545,0.0
2018-12-14,LSE names Experian's Donald Robert as next chairman,By Reuters,https://www.investing.com/news/stock-market-news/lse-names-experians-donald-robert-as-next-chairman-1721996,0.0
2018-12-21,Deutsche Boerse fined $12 million in insider trading case,By Reuters,https://www.investing.com/news/stock-market-news/deutsche-boerse-fined-105-million-euros-in-insider-trading-case-1729091,0.0
2019-01-02,Prosecutor drops insider trading case against former Deutsche Boerse CEO,By Reuters,https://www.investing.com/news/stock-market-news/german-prosecutor-drops-insider-trading-probe-against-deutsche-boerse-exceo-1735019,0.0
2019-01-13,Qatar Investment Authority aims to reach $45 billion in U.S. investments: CEO,By Reuters,https://www.investing.com/news/stock-market-news/qatar-investment-authority-targets-45-billion-in-us-investments-ceo-1745393,1.0
2019-01-22,LSE's technology to power Asian cryptocurrency platform,By Reuters,https://www.investing.com/news/cryptocurrency-news/lses-technology-to-power-asian-cryptocurrency-platform-1753163,0.0
2019-01-22,London Stock Exchange Trading Tech to Power New Hong Kong Crypto Exchange,By Cointelegraph,https://www.investing.com/news/cryptocurrency-news/london-stock-exchange-trading-tech-to-power-new-hong-kong-crypto-exchange-1753971,0.0
2019-02-09,Dutch government says in talks with 250 companies about Brexit move,By Reuters,https://www.investing.com/news/economy-news/dutch-government-says-in-talks-with-250-companies-about-brexit-move-1774827,1.0
2019-03-01,U.K. stocks higher at close of trade; Investing.com United Kingdom 100 up 0.47%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-higher-at-close-of-trade-investingcom-united-kingdom-100-up-047-1795711,0.0
2019-03-20,Europeans Try to Kill MiFID Rule in Brexit Derivatives Fight,By Bloomberg,https://www.investing.com/news/stock-market-news/europeans-try-to-kill-mifid-rule-in-brexit-derivatives-fight-1812979,0.0
2019-03-28,The Brexit Day That Wasn't Leaves Britain Counting the Cost,By Bloomberg,https://www.investing.com/news/economy-news/the-brexit-day-that-wasnt-leaves-britain-counting-the-cost-1821646,0.0
2019-04-18,Big corporates back crypto 'plumbing' despite currency caution,By Reuters,https://www.investing.com/news/cryptocurrency-news/big-corporates-back-crypto-plumbing-despite-currency-caution-1839421,0.0
2019-05-01,LSE Says Brexit Hasn't Changed Client Behavior at Clearing Arm,By Bloomberg,https://www.investing.com/news/stock-market-news/lse-says-brexit-hasnt-changed-client-behavior-at-clearing-arm-1851957,0.0
2019-05-01,U.K. stocks lower at close of trade; Investing.com United Kingdom 100 down 0.46%,By Investing.com,https://www.investing.com/news/stock-market-news/uk-stocks-lower-at-close-of-trade-investingcom-united-kingdom-100-down-046-1852689,0.0
2019-06-18,StockBeat: There's More to U.K. Stocks Than Brexit,By Investing.com,https://www.investing.com/news/stock-market-news/stockbeat-theres-more-to-uk-stocks-than-brexit-1900266,0.0
2019-06-28,French market watchdog to London: stop trading EU shares after Brexit,By Reuters,https://www.investing.com/news/stock-market-news/french-market-watchdog-to-london-stop-trading-eu-shares-after-brexit-1910452,0.0
2019-07-16,Midweek Brexit magnifies headache for banks,By Reuters,https://www.investing.com/news/stock-market-news/midweek-brexit-magnifies-headache-for-banks-1924999,0.0
2019-07-16,Wall Street finds blockchain hard to tame after early euphoria,By Reuters,https://www.investing.com/news/stock-market-news/wall-street-finds-blockchain-hard-to-tame-after-early-euphoria-1924555,0.0
2019-07-24,Doubts mount over UK finance sector's access to EU after Brexit,By Reuters,https://www.investing.com/news/economic-indicators/doubts-mount-over-uk-finance-sectors-access-to-eu-after-brexit-1932867,0.0
2019-07-26,London Stock Exchange in talks to buy Refinitiv for $27 billion,By Reuters,https://www.investing.com/news/stock-market-news/london-stock-exchange-in-talks-to-combine-with-refinitiv-ft-1936406,0.0
2019-07-28,"LSE's bid for Refinitiv spotlights quest for data, globality",By Reuters,https://www.investing.com/news/stock-market-news/lses-bid-for-refinitiv-spotlights-quest-for-data-globality-1936898,1.0
2019-07-28,LSE-Refinitiv deal faces long antitrust review: sources,By Reuters,https://www.investing.com/news/stock-market-news/lserefinitiv-deal-faces-long-antitrust-review-sources-1937011,1.0
