"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 14, 2019","3,812.16","3,845.76","3,845.81","3,803.99","94.20M","-0.87%"
"Jan 11, 2019","3,845.76","3,853.64","3,883.77","3,837.90","96.92M","-0.20%"
"Jan 10, 2019","3,853.64","3,836.03","3,856.49","3,812.80","92.21M","0.46%"
"Jan 09, 2019","3,836.03","3,807.03","3,851.14","3,807.03","118.70M","0.76%"
"Jan 08, 2019","3,807.03","3,776.69","3,828.65","3,774.45","93.90M","0.80%"
"Jan 07, 2019","3,776.69","3,782.94","3,803.12","3,759.49","101.00M","-0.17%"
"Jan 04, 2019","3,782.94","3,703.52","3,788.90","3,703.52","90.37M","2.14%"
"Jan 03, 2019","3,703.52","3,727.86","3,736.23","3,701.90","91.74M","-0.65%"
"Jan 02, 2019","3,727.86","3,722.15","3,736.49","3,653.80","85.29M","0.15%"
"Dec 31, 2018","3,722.15","3,723.62","3,735.54","3,717.84","30.43M","-0.04%"
"Dec 28, 2018","3,723.62","3,641.50","3,727.36","3,641.50","71.77M","2.26%"
"Dec 27, 2018","3,641.50","3,696.12","3,718.57","3,617.92","81.29M","-1.48%"
"Dec 24, 2018","3,696.12","3,716.92","3,716.92","3,686.21","26.87M","-0.56%"
"Dec 21, 2018","3,716.92","3,712.75","3,721.34","3,683.71","220.47M","0.11%"
"Dec 20, 2018","3,712.75","3,743.20","3,743.20","3,675.73","130.47M","-0.81%"
"Dec 19, 2018","3,743.20","3,709.55","3,752.94","3,707.86","113.44M","0.91%"
"Dec 18, 2018","3,709.55","3,740.30","3,740.30","3,709.55","122.66M","-0.82%"
"Dec 17, 2018","3,740.30","3,782.20","3,782.20","3,735.02","108.42M","-1.11%"
"Dec 14, 2018","3,782.20","3,802.36","3,802.37","3,753.44","102.09M","-0.53%"
"Dec 13, 2018","3,802.36","3,809.34","3,823.40","3,790.91","107.62M","-0.18%"
"Dec 12, 2018","3,809.34","3,763.94","3,819.54","3,763.94","145.03M","1.21%"
"Dec 11, 2018","3,763.94","3,718.75","3,792.26","3,718.75","118.90M","1.22%"
"Dec 10, 2018","3,718.75","3,756.92","3,769.58","3,717.77","119.97M","-1.02%"
"Dec 07, 2018","3,756.92","3,719.37","3,804.37","3,719.37","121.88M","1.01%"
"Dec 06, 2018","3,719.37","3,838.22","3,838.22","3,704.06","142.78M","-3.10%"
"Dec 05, 2018","3,838.22","3,887.20","3,889.17","3,834.90","117.94M","-1.26%"
"Dec 04, 2018","3,887.20","3,913.54","3,927.78","3,880.65","123.39M","-0.67%"
"Dec 03, 2018","3,913.54","3,872.47","3,957.73","3,872.47","123.32M","1.06%"
"Nov 30, 2018","3,872.47","3,904.12","3,905.41","3,865.06","166.73M","-0.81%"
"Nov 29, 2018","3,904.12","3,889.11","3,925.54","3,889.11","115.22M","0.39%"
"Nov 28, 2018","3,889.11","3,895.57","3,915.68","3,879.95","116.74M","-0.17%"
"Nov 27, 2018","3,895.57","3,906.44","3,910.46","3,878.56","120.75M","-0.28%"
"Nov 26, 2018","3,906.44","3,861.46","3,911.97","3,861.44","109.15M","1.16%"
"Nov 23, 2018","3,861.46","3,864.84","3,878.43","3,840.19","94.56M","-0.09%"
"Nov 22, 2018","3,864.84","3,908.57","3,908.58","3,854.59","104.01M","-1.12%"
"Nov 21, 2018","3,908.57","3,853.57","3,911.83","3,853.57","121.12M","1.43%"
"Nov 20, 2018","3,853.57","3,884.08","3,889.80","3,831.00","124.12M","-0.79%"
"Nov 19, 2018","3,884.08","3,891.77","3,923.24","3,882.19","111.46M","-0.20%"
"Nov 16, 2018","3,891.77","3,905.47","3,935.56","3,870.44","136.54M","-0.35%"
"Nov 15, 2018","3,905.47","3,911.83","3,934.71","3,873.49","166.14M","-0.16%"
"Nov 14, 2018","3,911.83","3,923.67","3,954.71","3,885.37","128.74M","-0.30%"
"Nov 13, 2018","3,923.67","3,917.51","3,945.54","3,903.81","137.93M","0.16%"
"Nov 12, 2018","3,917.51","3,951.76","3,994.41","3,917.51","101.21M","-0.87%"
"Nov 09, 2018","3,951.76","3,973.28","3,973.28","3,935.74","93.74M","-0.54%"
"Nov 08, 2018","3,973.28","3,958.69","3,988.42","3,958.69","96.92M","0.37%"
"Nov 07, 2018","3,958.69","3,919.52","3,968.49","3,919.52","99.22M","1.00%"
"Nov 06, 2018","3,919.52","3,949.62","3,956.64","3,913.24","92.48M","-0.76%"
"Nov 05, 2018","3,949.62","3,953.90","3,968.32","3,942.46","79.17M","-0.11%"
"Nov 02, 2018","3,953.90","3,958.30","4,003.61","3,953.81","116.10M","-0.11%"
"Nov 01, 2018","3,958.30","3,955.96","3,983.55","3,935.15","147.64M","0.06%"
"Oct 31, 2018","3,955.96","3,904.58","3,973.10","3,904.58","129.90M","1.32%"
"Oct 30, 2018","3,904.58","3,896.74","3,915.08","3,877.46","103.54M","0.20%"
"Oct 29, 2018","3,896.74","3,849.14","3,931.59","3,849.14","108.91M","1.24%"
"Oct 26, 2018","3,849.14","3,885.21","3,885.21","3,805.18","109.60M","-0.93%"
"Oct 25, 2018","3,885.21","3,861.85","3,885.21","3,819.47","123.56M","0.60%"
"Oct 24, 2018","3,861.85","3,856.40","3,908.36","3,856.40","113.03M","0.14%"
"Oct 23, 2018","3,856.40","3,910.87","3,910.87","3,843.03","144.60M","-1.39%"
"Oct 22, 2018","3,910.87","3,915.40","3,949.58","3,910.36","106.92M","-0.12%"
"Oct 19, 2018","3,915.40","3,910.38","3,926.18","3,898.60","113.15M","0.13%"
"Oct 18, 2018","3,910.38","3,925.01","3,938.30","3,910.38","97.74M","-0.37%"
"Oct 17, 2018","3,925.01","3,931.84","3,946.67","3,907.33","106.99M","-0.17%"
"Oct 16, 2018","3,931.84","3,906.09","3,932.59","3,895.64","115.78M","0.66%"
"Oct 15, 2018","3,906.09","3,896.33","3,911.40","3,873.18","101.96M","0.25%"
"Oct 12, 2018","3,896.33","3,896.54","3,936.03","3,896.07","130.98M","-0.01%"
"Oct 11, 2018","3,896.54","3,975.04","3,975.04","3,892.68","171.37M","-1.97%"
"Oct 10, 2018","3,975.04","4,028.27","4,030.38","3,975.04","145.49M","-1.32%"
"Oct 09, 2018","4,028.27","4,029.56","4,038.31","4,001.63","113.73M","-0.03%"
"Oct 08, 2018","4,029.56","4,078.40","4,078.99","4,029.56","98.02M","-1.20%"
"Oct 05, 2018","4,078.40","4,130.60","4,132.44","4,078.40","110.18M","-1.26%"
"Oct 04, 2018","4,130.60","4,180.51","4,180.51","4,127.58","118.11M","-1.19%"
"Oct 03, 2018","4,180.51","4,162.70","4,188.39","4,162.70","114.24M","0.43%"
"Oct 02, 2018","4,162.70","4,177.14","4,177.14","4,148.67","114.21M","-0.35%"
"Oct 01, 2018","4,177.14","4,180.71","4,193.11","4,160.96","110.01M","-0.09%"
"Sep 28, 2018","4,180.71","4,199.38","4,200.72","4,163.76","129.53M","-0.44%"
"Sep 27, 2018","4,199.38","4,185.70","4,203.41","4,176.38","95.93M","0.33%"
"Sep 26, 2018","4,185.70","4,184.70","4,191.29","4,175.38","97.47M","0.02%"
"Sep 25, 2018","4,184.70","4,162.76","4,190.34","4,161.43","108.98M","0.53%"
"Sep 24, 2018","4,162.76","4,181.03","4,181.46","4,159.07","100.89M","-0.44%"
"Sep 21, 2018","4,181.03","4,122.49","4,184.11","4,122.49","228.03M","1.42%"
"Sep 20, 2018","4,122.49","4,103.92","4,122.76","4,100.50","124.29M","0.45%"
"Sep 19, 2018","4,103.92","4,088.40","4,111.23","4,079.75","116.43M","0.39%"
"Sep 18, 2018","4,088.12","4,086.16","4,098.10","4,076.88","107.97M","0.05%"
"Sep 17, 2018","4,086.16","4,087.12","4,094.52","4,068.84","90.78M","-0.02%"
"Sep 14, 2018","4,087.12","4,072.20","4,095.39","4,072.20","87.54M","0.37%"
"Sep 13, 2018","4,072.20","4,091.61","4,094.07","4,068.98","96.36M","-0.47%"
"Sep 12, 2018","4,091.61","4,067.88","4,096.94","4,058.65","103.53M","0.58%"
"Sep 11, 2018","4,067.88","4,071.69","4,072.25","4,040.39","98.37M","-0.09%"
"Sep 10, 2018","4,071.69","4,069.25","4,084.56","4,058.82","110.51M","0.06%"
"Sep 07, 2018","4,069.25","4,090.94","4,095.22","4,040.47","124.44M","-0.53%"
"Sep 06, 2018","4,090.94","4,124.41","4,130.52","4,087.92","120.75M","-0.81%"
"Sep 05, 2018","4,124.41","4,164.52","4,164.53","4,110.89","118.89M","-0.96%"
"Sep 04, 2018","4,164.52","4,191.24","4,207.11","4,154.39","98.21M","-0.64%"
"Sep 03, 2018","4,191.24","4,157.45","4,197.40","4,157.39","68.33M","0.81%"
"Aug 31, 2018","4,157.45","4,196.42","4,196.43","4,155.84","115.89M","-0.93%"
"Aug 30, 2018","4,196.42","4,219.89","4,219.89","4,184.92","89.56M","-0.56%"
"Aug 29, 2018","4,219.89","4,248.82","4,258.55","4,210.64","100.14M","-0.68%"
"Aug 28, 2018","4,248.82","4,224.99","4,257.88","4,224.99","86.20M","0.56%"
"Aug 24, 2018","4,224.99","4,217.47","4,229.84","4,214.92","73.89M","0.18%"
"Aug 23, 2018","4,217.47","4,221.82","4,237.05","4,216.27","81.78M","-0.10%"
"Aug 22, 2018","4,221.82","4,217.86","4,239.07","4,201.10","86.48M","0.09%"
"Aug 21, 2018","4,217.86","4,225.96","4,233.35","4,212.41","82.17M","-0.19%"
"Aug 20, 2018","4,225.96","4,207.82","4,239.06","4,207.82","81.82M","0.43%"
"Aug 17, 2018","4,207.82","4,207.40","4,217.53","4,185.04","92.15M","0.01%"
"Aug 16, 2018","4,207.40","4,175.39","4,211.82","4,175.39","114.92M","0.77%"
"Aug 15, 2018","4,175.39","4,234.71","4,245.16","4,164.64","131.78M","-1.40%"
"Aug 14, 2018","4,234.71","4,251.25","4,265.42","4,229.23","108.60M","-0.39%"
"Aug 13, 2018","4,251.25","4,265.80","4,265.80","4,237.14","86.82M","-0.34%"
"Aug 10, 2018","4,265.80","4,305.27","4,305.27","4,260.41","94.90M","-0.92%"
"Aug 09, 2018","4,305.27","4,320.28","4,320.35","4,290.93","92.82M","-0.35%"
"Aug 08, 2018","4,320.28","4,290.02","4,326.53","4,285.91","96.62M","0.71%"
"Aug 07, 2018","4,290.02","4,263.35","4,307.08","4,263.06","105.48M","0.63%"
"Aug 06, 2018","4,263.35","4,261.04","4,273.01","4,250.75","118.14M","0.05%"
"Aug 03, 2018","4,261.04","4,219.45","4,264.92","4,219.45","95.99M","0.99%"
"Aug 02, 2018","4,219.45","4,263.81","4,263.87","4,208.16","138.77M","-1.04%"
"Aug 01, 2018","4,263.81","4,310.96","4,311.45","4,252.92","135.94M","-1.09%"
"Jul 31, 2018","4,310.96","4,288.70","4,328.44","4,287.24","138.94M","0.52%"
"Jul 30, 2018","4,288.70","4,288.60","4,296.02","4,267.58","104.56M","0.00%"
"Jul 27, 2018","4,288.60","4,267.46","4,295.41","4,267.24","107.85M","0.50%"
"Jul 26, 2018","4,267.46","4,264.67","4,278.22","4,255.88","91.81M","0.07%"
"Jul 25, 2018","4,264.67","4,291.65","4,292.28","4,255.39","96.01M","-0.63%"
"Jul 24, 2018","4,291.65","4,264.09","4,307.79","4,260.90","117.48M","0.65%"
"Jul 23, 2018","4,264.09","4,280.05","4,280.05","4,250.05","83.32M","-0.37%"
"Jul 20, 2018","4,280.05","4,281.83","4,292.58","4,254.00","107.11M","-0.04%"
"Jul 19, 2018","4,281.83","4,280.87","4,290.41","4,270.88","104.28M","0.02%"
"Jul 18, 2018","4,280.87","4,253.82","4,286.75","4,253.69","98.10M","0.64%"
"Jul 17, 2018","4,253.82","4,239.39","4,261.78","4,231.35","109.86M","0.34%"
"Jul 16, 2018","4,239.39","4,268.37","4,274.20","4,223.63","99.85M","-0.68%"
"Jul 13, 2018","4,268.37","4,262.33","4,297.10","4,262.33","85.74M","0.14%"
"Jul 12, 2018","4,262.33","4,230.07","4,267.98","4,230.04","108.72M","0.76%"
"Jul 11, 2018","4,230.07","4,283.70","4,283.70","4,221.92","113.90M","-1.25%"
"Jul 10, 2018","4,283.70","4,280.78","4,294.59","4,275.73","102.96M","0.07%"
"Jul 09, 2018","4,280.78","4,241.22","4,285.89","4,241.22","102.27M","0.93%"
"Jul 06, 2018","4,241.22","4,234.58","4,248.38","4,218.09","98.05M","0.16%"
"Jul 05, 2018","4,234.58","4,221.65","4,246.81","4,221.10","91.45M","0.31%"
"Jul 04, 2018","4,221.65","4,231.47","4,231.47","4,215.57","81.18M","-0.23%"
"Jul 03, 2018","4,231.47","4,208.33","4,250.08","4,207.78","137.62M","0.55%"
"Jul 02, 2018","4,208.33","4,257.38","4,257.38","4,206.82","115.86M","-1.15%"
"Jun 29, 2018","4,257.38","4,242.49","4,290.25","4,242.49","126.88M","0.35%"
"Jun 28, 2018","4,242.49","4,250.75","4,253.50","4,220.96","113.44M","-0.19%"
"Jun 27, 2018","4,250.75","4,208.88","4,256.99","4,192.77","204.09M","0.99%"
"Jun 26, 2018","4,208.88","4,196.42","4,222.65","4,196.39","142.05M","0.30%"
"Jun 25, 2018","4,196.42","4,284.56","4,284.56","4,195.53","112.15M","-2.06%"
"Jun 22, 2018","4,284.56","4,216.54","4,287.74","4,216.43","115.74M","1.61%"
"Jun 21, 2018","4,216.54","4,256.22","4,278.55","4,212.41","109.31M","-0.93%"
"Jun 20, 2018","4,256.22","4,242.19","4,295.71","4,242.19","121.36M","0.33%"
"Jun 19, 2018","4,242.19","4,260.54","4,260.54","4,214.14","130.08M","-0.43%"
"Jun 18, 2018","4,260.54","4,261.94","4,267.57","4,244.21","100.34M","-0.03%"
"Jun 15, 2018","4,261.94","4,334.04","4,339.27","4,261.94","246.73M","-1.66%"
"Jun 14, 2018","4,334.04","4,302.14","4,347.85","4,273.16","157.07M","0.74%"
"Jun 13, 2018","4,302.14","4,302.49","4,324.33","4,290.47","121.47M","-0.01%"
"Jun 12, 2018","4,302.49","4,320.73","4,333.79","4,300.84","113.60M","-0.42%"
"Jun 11, 2018","4,320.73","4,289.16","4,329.52","4,289.16","108.75M","0.74%"
"Jun 08, 2018","4,289.16","4,299.76","4,305.54","4,265.37","108.57M","-0.25%"
"Jun 07, 2018","4,299.76","4,304.03","4,325.38","4,296.97","145.03M","-0.10%"
"Jun 06, 2018","4,304.03","4,288.04","4,312.26","4,282.88","127.33M","0.37%"
"Jun 05, 2018","4,288.04","4,315.30","4,317.01","4,288.04","128.25M","-0.63%"
"Jun 04, 2018","4,315.30","4,292.65","4,328.84","4,292.63","106.76M","0.53%"
"Jun 01, 2018","4,292.65","4,276.94","4,314.85","4,276.94","112.78M","0.37%"
"May 31, 2018","4,276.94","4,281.38","4,302.74","4,262.95","229.89M","-0.10%"
"May 30, 2018","4,281.38","4,252.40","4,281.38","4,244.45","130.53M","0.68%"
"May 29, 2018","4,252.40","4,310.22","4,310.22","4,243.90","173.25M","-1.34%"
"May 25, 2018","4,310.22","4,299.75","4,320.15","4,296.85","120.51M","0.24%"
"May 24, 2018","4,299.75","4,333.46","4,341.74","4,299.75","128.43M","-0.78%"
"May 23, 2018","4,333.46","4,381.12","4,381.12","4,322.50","128.76M","-1.09%"
"May 22, 2018","4,381.12","4,370.80","4,394.04","4,369.23","121.89M","0.24%"
"May 21, 2018","4,370.80","4,328.47","4,375.13","4,328.33","98.80M","0.98%"
"May 18, 2018","4,328.47","4,333.74","4,334.89","4,315.04","144.06M","-0.12%"
"May 17, 2018","4,333.74","4,302.24","4,333.74","4,292.39","120.24M","0.73%"
"May 16, 2018","4,302.24","4,295.53","4,307.61","4,293.41","135.44M","0.16%"
"May 15, 2018","4,295.53","4,290.53","4,311.27","4,279.66","146.51M","0.12%"
"May 14, 2018","4,290.53","4,296.28","4,298.80","4,277.85","111.00M","-0.13%"
"May 11, 2018","4,296.28","4,282.37","4,298.25","4,280.67","110.62M","0.32%"
"May 10, 2018","4,282.37","4,263.98","4,284.91","4,248.70","121.05M","0.43%"
"May 09, 2018","4,263.98","4,216.16","4,263.98","4,216.16","128.38M","1.13%"
"May 08, 2018","4,216.16","4,210.81","4,230.58","4,207.98","124.93M","0.13%"
"May 04, 2018","4,210.81","4,179.04","4,212.76","4,179.04","131.45M","0.76%"
"May 03, 2018","4,179.04","4,202.65","4,207.97","4,173.78","119.83M","-0.56%"
"May 02, 2018","4,202.65","4,186.61","4,216.04","4,186.61","124.75M","0.38%"
"May 01, 2018","4,186.61","4,179.29","4,201.95","4,178.00","84.66M","0.18%"
"Apr 30, 2018","4,179.29","4,175.55","4,198.84","4,173.24","135.88M","0.09%"
"Apr 27, 2018","4,175.55","4,133.50","4,177.68","4,133.42","104.80M","1.02%"
"Apr 26, 2018","4,133.50","4,109.91","4,133.50","4,098.25","113.39M","0.57%"
"Apr 25, 2018","4,109.91","4,137.34","4,137.96","4,088.43","124.32M","-0.66%"
"Apr 24, 2018","4,137.34","4,129.25","4,146.32","4,124.11","125.94M","0.20%"
"Apr 23, 2018","4,129.25","4,111.72","4,131.81","4,108.77","133.27M","0.43%"
"Apr 20, 2018","4,111.72","4,091.01","4,111.93","4,088.46","112.95M","0.51%"
"Apr 19, 2018","4,091.01","4,080.94","4,095.48","4,080.81","115.79M","0.25%"
"Apr 18, 2018","4,080.94","4,032.37","4,084.94","4,032.37","128.11M","1.20%"
"Apr 17, 2018","4,032.37","4,017.47","4,040.08","4,013.96","113.98M","0.37%"
"Apr 16, 2018","4,017.47","4,050.49","4,051.52","4,016.41","118.27M","-0.82%"
"Apr 13, 2018","4,050.49","4,045.32","4,056.15","4,039.70","104.25M","0.13%"
"Apr 12, 2018","4,045.32","4,040.64","4,048.53","4,033.87","112.15M","0.12%"
"Apr 11, 2018","4,040.64","4,045.80","4,046.94","4,032.06","113.36M","-0.13%"
"Apr 10, 2018","4,045.80","4,005.85","4,045.80","4,005.85","109.70M","1.00%"
"Apr 09, 2018","4,005.85","4,002.31","4,015.62","3,981.44","97.05M","0.09%"
"Apr 06, 2018","4,002.31","4,011.25","4,017.95","3,991.90","99.86M","-0.22%"
"Apr 05, 2018","4,011.25","3,923.87","4,011.25","3,923.87","117.86M","2.23%"
"Apr 04, 2018","3,923.87","3,926.90","3,933.80","3,893.81","118.53M","-0.08%"
"Apr 03, 2018","3,926.90","3,941.17","3,944.78","3,906.21","119.84M","-0.36%"
"Mar 29, 2018","3,941.17","3,932.06","3,967.45","3,932.00","133.29M","0.23%"
"Mar 28, 2018","3,932.06","3,912.58","3,932.06","3,869.59","109.69M","0.50%"
"Mar 27, 2018","3,912.46","3,854.02","3,934.17","3,854.02","104.31M","1.52%"
"Mar 26, 2018","3,854.02","3,874.01","3,891.92","3,842.54","107.35M","-0.52%"
"Mar 23, 2018","3,874.01","3,890.77","3,890.77","3,845.53","144.16M","-0.43%"
"Mar 22, 2018","3,890.77","3,940.28","3,940.28","3,871.59","132.58M","-1.26%"
"Mar 21, 2018","3,940.28","3,952.52","3,954.73","3,928.32","118.31M","-0.31%"
"Mar 20, 2018","3,952.52","3,943.04","3,962.40","3,942.42","114.20M","0.24%"
"Mar 19, 2018","3,943.04","4,002.91","4,002.92","3,938.74","122.66M","-1.50%"
"Mar 16, 2018","4,002.91","3,992.45","4,014.68","3,988.52","244.48M","0.26%"
"Mar 15, 2018","3,992.45","3,988.89","4,003.99","3,985.50","127.05M","0.09%"
"Mar 14, 2018","3,988.89","3,993.21","4,013.95","3,984.17","114.86M","-0.11%"
"Mar 13, 2018","3,993.21","4,037.20","4,039.14","3,986.63","125.00M","-1.09%"
"Mar 12, 2018","4,037.20","4,040.58","4,055.42","4,027.40","102.40M","-0.08%"
"Mar 09, 2018","4,040.58","4,026.67","4,040.58","4,020.85","105.25M","0.35%"
"Mar 08, 2018","4,026.67","3,998.92","4,030.83","3,993.26","110.44M","0.69%"
"Mar 07, 2018","3,998.92","3,990.87","4,009.53","3,973.63","124.08M","0.20%"
"Mar 06, 2018","3,990.87","3,972.35","4,014.93","3,972.21","117.85M","0.47%"
"Mar 05, 2018","3,972.35","3,944.75","3,973.64","3,941.67","132.71M","0.70%"
"Mar 02, 2018","3,944.75","3,999.37","3,999.37","3,940.97","133.48M","-1.37%"
"Mar 01, 2018","3,999.37","4,030.11","4,030.11","3,988.13","128.09M","-0.76%"
"Feb 28, 2018","4,030.11","4,060.06","4,063.06","4,030.11","136.10M","-0.74%"
"Feb 27, 2018","4,060.06","4,061.70","4,082.11","4,055.81","112.89M","-0.04%"
"Feb 26, 2018","4,061.70","4,039.88","4,072.73","4,039.83","94.01M","0.54%"
"Feb 23, 2018","4,039.88","4,041.28","4,045.87","4,026.90","107.83M","-0.03%"
"Feb 22, 2018","4,041.28","4,056.60","4,056.60","4,007.71","141.76M","-0.38%"
"Feb 21, 2018","4,056.60","4,041.03","4,061.61","4,024.92","135.48M","0.39%"
"Feb 20, 2018","4,041.03","4,036.19","4,045.42","4,017.91","99.45M","0.12%"
"Feb 19, 2018","4,036.19","4,060.72","4,066.79","4,032.41","76.46M","-0.60%"
"Feb 16, 2018","4,060.72","4,027.49","4,066.59","4,027.49","97.85M","0.83%"
"Feb 15, 2018","4,027.49","4,013.43","4,045.18","4,013.22","117.10M","0.35%"
"Feb 14, 2018","4,013.43","3,987.70","4,027.96","3,976.58","135.71M","0.65%"
"Feb 13, 2018","3,987.70","3,993.96","4,007.36","3,987.70","106.52M","-0.16%"
"Feb 12, 2018","3,993.96","3,949.21","4,008.36","3,949.21","106.14M","1.13%"
"Feb 09, 2018","3,949.21","3,989.21","3,989.21","3,938.93","137.47M","-1.00%"
"Feb 08, 2018","3,989.21","4,052.19","4,052.19","3,985.06","142.76M","-1.55%"
"Feb 07, 2018","4,052.19","3,973.40","4,068.02","3,973.40","149.87M","1.98%"
"Feb 06, 2018","3,973.40","4,077.79","4,077.79","3,945.71","196.96M","-2.56%"
"Feb 05, 2018","4,077.79","4,137.41","4,137.41","4,076.35","130.49M","-1.44%"
"Feb 02, 2018","4,137.41","4,166.92","4,169.02","4,133.71","128.68M","-0.71%"
"Feb 01, 2018","4,166.92","4,188.89","4,201.38","4,161.38","128.62M","-0.52%"
"Jan 31, 2018","4,188.89","4,218.49","4,223.82","4,182.68","132.95M","-0.70%"
"Jan 30, 2018","4,218.49","4,264.33","4,264.37","4,218.49","123.65M","-1.07%"
"Jan 29, 2018","4,264.33","4,262.88","4,276.72","4,262.19","93.87M","0.03%"
"Jan 26, 2018","4,262.88","4,236.64","4,263.94","4,236.64","112.25M","0.62%"
"Jan 25, 2018","4,236.64","4,249.97","4,260.55","4,232.20","108.19M","-0.31%"
"Jan 24, 2018","4,249.97","4,295.45","4,296.77","4,249.97","111.95M","-1.06%"
"Jan 23, 2018","4,295.45","4,287.32","4,302.79","4,284.51","117.28M","0.19%"
"Jan 22, 2018","4,287.32","4,294.34","4,298.29","4,281.84","114.45M","-0.16%"
"Jan 19, 2018","4,294.34","4,280.98","4,294.88","4,276.55","117.65M","0.31%"
"Jan 18, 2018","4,280.98","4,295.94","4,302.97","4,272.53","113.35M","-0.35%"
"Jan 17, 2018","4,295.94","4,313.80","4,313.80","4,288.83","123.09M","-0.41%"
"Jan 16, 2018","4,313.80","4,318.34","4,330.48","4,305.67","120.06M","-0.11%"
"Jan 15, 2018","4,318.34","4,323.66","4,325.37","4,316.08","89.15M","-0.12%"
"Jan 12, 2018","4,323.66","4,312.16","4,331.37","4,310.21","161.71M","0.27%"
"Jan 11, 2018","4,312.16","4,306.27","4,315.22","4,298.01","137.13M","0.14%"
"Jan 10, 2018","4,306.27","4,302.21","4,311.83","4,291.84","125.69M","0.09%"
"Jan 09, 2018","4,302.21","4,285.63","4,302.86","4,285.61","104.95M","0.39%"
"Jan 08, 2018","4,285.63","4,301.09","4,306.73","4,283.79","93.64M","-0.36%"
"Jan 05, 2018","4,301.09","4,284.07","4,301.74","4,280.01","98.99M","0.40%"
"Jan 04, 2018","4,284.07","4,269.95","4,286.68","4,269.95","105.04M","0.33%"
"Jan 03, 2018","4,269.95","4,257.13","4,279.63","4,255.11","89.91M","0.30%"
"Jan 02, 2018","4,257.13","4,277.03","4,278.47","4,244.04","87.31M","-0.47%"
"Dec 29, 2017","4,277.03","4,244.11","4,281.83","4,242.91","41.14M","0.78%"
"Dec 28, 2017","4,244.11","4,243.02","4,249.64","4,237.31","49.78M","0.03%"
"Dec 27, 2017","4,243.02","4,224.51","4,247.91","4,221.57","70.30M","0.44%"
"Dec 22, 2017","4,224.51","4,227.69","4,234.78","4,218.53","40.61M","-0.08%"
"Dec 21, 2017","4,227.69","4,188.77","4,230.17","4,184.02","92.11M","0.93%"
"Dec 20, 2017","4,188.77","4,197.18","4,202.07","4,182.79","94.88M","-0.20%"
"Dec 19, 2017","4,197.18","4,190.89","4,205.57","4,189.95","108.18M","0.15%"
"Dec 18, 2017","4,190.89","4,162.18","4,194.19","4,162.18","94.24M","0.69%"
"Dec 15, 2017","4,162.18","4,141.12","4,162.18","4,133.41","182.98M","0.51%"
"Dec 14, 2017","4,141.12","4,165.37","4,165.48","4,141.12","140.38M","-0.58%"
"Dec 13, 2017","4,165.37","4,167.58","4,172.97","4,164.26","156.39M","-0.05%"
"Dec 12, 2017","4,167.58","4,145.65","4,167.95","4,143.15","148.84M","0.53%"
"Dec 11, 2017","4,145.65","4,115.67","4,148.23","4,115.67","126.46M","0.73%"
"Dec 08, 2017","4,115.67","4,075.47","4,124.25","4,073.56","145.10M","0.99%"
"Dec 07, 2017","4,075.47","4,088.71","4,101.48","4,072.43","134.79M","-0.32%"
"Dec 06, 2017","4,088.71","4,080.74","4,099.54","4,058.37","109.53M","0.20%"
"Dec 05, 2017","4,080.74","4,088.32","4,104.99","4,079.88","125.60M","-0.19%"
"Dec 04, 2017","4,088.32","4,067.69","4,103.75","4,067.69","105.63M","0.51%"
"Dec 01, 2017","4,067.69","4,083.25","4,096.45","4,062.33","129.43M","-0.38%"
"Nov 30, 2017","4,083.25","4,117.86","4,126.44","4,082.69","205.46M","-0.84%"
"Nov 29, 2017","4,117.86","4,147.61","4,147.61","4,114.37","150.96M","-0.72%"
"Nov 28, 2017","4,147.61","4,107.10","4,151.86","4,102.56","128.50M","0.99%"
"Nov 27, 2017","4,107.10","4,121.21","4,135.48","4,107.10","94.85M","-0.34%"
"Nov 24, 2017","4,121.21","4,126.88","4,131.83","4,112.00","81.17M","-0.14%"
"Nov 23, 2017","4,126.88","4,127.98","4,129.65","4,104.31","85.19M","-0.03%"
"Nov 22, 2017","4,127.98","4,121.97","4,147.16","4,121.95","123.27M","0.15%"
"Nov 21, 2017","4,121.97","4,109.31","4,127.16","4,098.05","110.82M","0.31%"
"Nov 20, 2017","4,109.31","4,102.67","4,113.23","4,087.46","103.99M","0.16%"
"Nov 17, 2017","4,102.67","4,107.40","4,116.61","4,089.64","104.20M","-0.12%"
"Nov 16, 2017","4,107.40","4,095.58","4,110.05","4,095.51","129.58M","0.30%"
"Nov 15, 2017","4,095.25","4,119.94","4,120.36","4,086.52","133.11M","-0.60%"
"Nov 14, 2017","4,119.94","4,118.22","4,131.15","4,112.05","158.85M","0.04%"
"Nov 13, 2017","4,118.22","4,134.66","4,152.07","4,111.88","108.15M","-0.40%"
"Nov 10, 2017","4,134.66","4,160.03","4,167.46","4,129.70","97.26M","-0.61%"
"Nov 09, 2017","4,160.03","4,189.14","4,189.22","4,157.75","126.23M","-0.69%"
"Nov 08, 2017","4,189.14","4,181.72","4,192.27","4,176.81","110.80M","0.18%"
"Nov 07, 2017","4,181.72","4,208.83","4,219.10","4,179.66","147.28M","-0.64%"
"Nov 06, 2017","4,208.83","4,209.34","4,214.07","4,199.84","89.68M","-0.01%"
"Nov 03, 2017","4,209.34","4,203.95","4,217.35","4,199.50","96.74M","0.13%"
