"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2017","118.65","118.79","118.99","118.32","-","-0.02%"
"Mar 13, 2017","118.67","118.78","118.87","118.33","-","0.29%"
"Mar 10, 2017","118.33","118.17","118.79","118.16","-","0.42%"
"Mar 09, 2017","117.84","117.80","118.04","116.85","-","-0.29%"
"Mar 08, 2017","118.18","118.19","118.50","117.86","-","-0.07%"
"Mar 07, 2017","118.26","118.63","118.70","118.18","-","-0.13%"
"Mar 06, 2017","118.41","118.52","118.58","118.23","-","-0.47%"
"Mar 03, 2017","118.97","118.73","119.07","118.58","-","-0.08%"
"Mar 02, 2017","119.07","118.93","119.24","118.88","-","0.05%"
"Mar 01, 2017","119.01","117.68","119.01","117.62","-","1.67%"
"Feb 28, 2017","117.05","117.31","117.34","116.91","-","-0.01%"
"Feb 27, 2017","117.06","117.39","117.49","116.83","-","0.18%"
"Feb 24, 2017","116.85","117.11","117.30","115.99","-","-0.37%"
"Feb 23, 2017","117.28","117.56","117.96","117.16","-","-0.52%"
"Feb 22, 2017","117.89","117.45","118.10","117.34","-","0.53%"
"Feb 21, 2017","117.27","117.56","117.64","117.18","-","-0.42%"
"Feb 20, 2017","117.77","118.29","118.29","117.45","-","-0.03%"
"Feb 17, 2017","117.80","117.14","117.90","116.95","-","0.43%"
"Feb 16, 2017","117.29","117.30","117.54","116.95","-","-0.26%"
"Feb 15, 2017","117.59","117.35","117.77","117.20","-","0.60%"
"Feb 14, 2017","116.89","116.98","117.26","116.68","-","-0.21%"
"Feb 13, 2017","117.14","117.03","117.46","116.76","-","0.30%"
"Feb 10, 2017","116.79","116.95","117.14","116.55","-","0.39%"
"Feb 09, 2017","116.34","115.89","116.45","115.58","-","0.61%"
"Feb 08, 2017","115.64","115.62","115.82","114.93","-","0.02%"
"Feb 07, 2017","115.62","115.37","116.29","115.34","-","0.14%"
"Feb 06, 2017","115.46","115.74","116.10","115.32","-","-0.16%"
"Feb 03, 2017","115.65","114.82","115.88","114.82","-","0.64%"
"Feb 02, 2017","114.92","115.19","115.24","114.09","-","0.46%"
"Feb 01, 2017","114.39","115.09","115.46","114.30","-","0.15%"
"Jan 31, 2017","114.22","114.95","115.27","114.22","-","-0.32%"
"Jan 30, 2017","114.59","115.17","115.17","114.40","-","-0.93%"
"Jan 27, 2017","115.67","115.44","115.67","115.10","-","0.32%"
"Jan 26, 2017","115.30","115.55","115.64","115.13","-","0.04%"
"Jan 25, 2017","115.25","115.74","115.97","115.20","-","0.17%"
"Jan 24, 2017","115.06","115.59","115.71","114.97","-","-0.03%"
"Jan 23, 2017","115.09","115.03","115.50","114.72","-","-0.69%"
"Jan 20, 2017","115.89","116.02","116.24","115.78","-","-0.19%"
"Jan 19, 2017","116.11","116.71","116.71","115.85","-","-0.48%"
"Jan 18, 2017","116.67","116.89","116.89","116.25","-","0.39%"
"Jan 17, 2017","116.22","117.93","117.93","116.22","-","-1.63%"
"Jan 16, 2017","118.14","118.11","118.57","118.05","-","-0.11%"
"Jan 13, 2017","118.27","118.06","118.27","117.77","-","0.66%"
"Jan 12, 2017","117.49","117.15","117.71","116.72","-","-0.03%"
"Jan 11, 2017","117.52","117.36","118.17","117.01","-","0.23%"
"Jan 10, 2017","117.25","117.16","117.47","116.70","-","0.52%"
"Jan 09, 2017","116.64","116.57","116.87","116.15","-","0.48%"
"Jan 06, 2017","116.08","115.66","116.09","115.33","-","0.25%"
"Jan 05, 2017","115.79","115.76","116.15","115.43","-","-0.01%"
"Jan 04, 2017","115.80","115.80","115.80","115.44","-","0.14%"
"Jan 03, 2017","115.64","115.38","116.09","115.37","-","0.51%"
"Jan 02, 2017","115.05","114.95","115.05","114.95","-","0.00%"
"Dec 30, 2016","115.05","114.53","115.05","114.17","-","0.31%"
"Dec 29, 2016","114.70","114.00","114.70","114.00","-","0.16%"
"Dec 28, 2016","114.52","114.48","114.59","113.93","-","0.59%"
"Dec 27, 2016","113.85","113.85","113.85","113.85","-","0.00%"
"Dec 26, 2016","113.85","113.85","113.85","113.85","-","0.00%"
"Dec 23, 2016","113.85","113.76","113.90","113.64","-","0.01%"
"Dec 22, 2016","113.84","113.35","113.84","113.25","-","0.21%"
"Dec 21, 2016","113.60","113.35","113.81","113.12","-","0.01%"
"Dec 20, 2016","113.59","112.84","113.63","112.74","-","0.42%"
"Dec 19, 2016","113.12","113.09","113.26","112.64","-","0.02%"
"Dec 16, 2016","113.10","112.89","113.64","112.76","-","0.14%"
"Dec 15, 2016","112.94","112.02","113.09","110.90","-","0.70%"
"Dec 14, 2016","112.16","112.11","112.51","112.06","-","-0.33%"
"Dec 13, 2016","112.53","111.12","112.65","111.03","-","1.16%"
"Dec 12, 2016","111.24","112.43","112.61","110.99","-","-1.00%"
"Dec 09, 2016","112.36","112.00","112.51","111.89","-","0.39%"
"Dec 08, 2016","111.92","111.43","112.02","111.20","-","0.53%"
"Dec 07, 2016","111.33","110.30","111.33","110.14","-","1.75%"
"Dec 06, 2016","109.42","108.81","109.49","108.52","-","0.54%"
"Dec 05, 2016","108.83","108.15","109.72","108.14","-","0.26%"
"Dec 02, 2016","108.55","107.96","108.77","107.74","-","-0.32%"
"Dec 01, 2016","108.90","109.41","109.48","107.86","-","-0.55%"
"Nov 30, 2016","109.50","109.35","110.55","109.28","-","0.08%"
"Nov 29, 2016","109.41","109.56","109.71","108.73","-","-0.42%"
"Nov 28, 2016","109.87","110.17","110.47","109.46","-","-0.62%"
"Nov 25, 2016","110.55","110.39","110.75","110.16","-","0.27%"
"Nov 24, 2016","110.25","110.12","110.25","109.61","-","0.19%"
"Nov 23, 2016","110.04","110.43","111.00","109.33","-","0.05%"
"Nov 22, 2016","109.99","110.17","110.56","109.93","-","0.59%"
"Nov 21, 2016","109.35","109.73","110.06","108.99","-","0.00%"
"Nov 18, 2016","109.35","110.04","110.04","108.88","-","-0.36%"
"Nov 17, 2016","109.74","109.10","109.81","108.95","-","0.63%"
"Nov 16, 2016","109.05","109.93","109.95","108.82","-","-0.60%"
"Nov 15, 2016","109.71","109.72","110.24","109.43","-","0.38%"
"Nov 14, 2016","109.30","109.81","110.21","108.96","-","0.42%"
"Nov 11, 2016","108.84","110.57","110.65","108.51","-","-1.31%"
"Nov 10, 2016","110.29","112.36","112.90","109.81","-","-1.05%"
"Nov 09, 2016","111.46","107.94","111.46","107.94","-","1.14%"
"Nov 08, 2016","110.20","109.45","110.27","109.40","-","0.51%"
"Nov 07, 2016","109.64","109.45","109.64","109.11","-","1.82%"
"Nov 04, 2016","107.68","108.34","108.54","107.39","-","-1.35%"
"Nov 03, 2016","109.15","109.87","110.68","109.15","-","-0.95%"
"Nov 02, 2016","110.20","110.71","111.15","110.20","-","-1.03%"
"Nov 01, 2016","111.35","112.58","112.86","111.13","-","-0.93%"
"Oct 31, 2016","112.40","112.68","112.91","112.28","-","-0.63%"
"Oct 28, 2016","113.11","112.54","113.26","112.12","-","0.08%"
"Oct 27, 2016","113.02","112.17","113.27","112.00","-","0.46%"
"Oct 26, 2016","112.50","113.08","113.12","111.83","-","-0.81%"
"Oct 25, 2016","113.42","113.22","114.27","113.15","-","0.56%"
"Oct 24, 2016","112.79","113.82","114.07","112.75","-","-0.52%"
"Oct 21, 2016","113.38","113.69","114.05","113.22","-","-0.08%"
"Oct 20, 2016","113.47","113.31","113.80","112.97","-","0.10%"
"Oct 19, 2016","113.36","113.02","113.50","112.66","-","0.20%"
"Oct 18, 2016","113.13","112.96","113.70","112.90","-","0.74%"
"Oct 17, 2016","112.30","112.80","113.03","112.17","-","-0.83%"
"Oct 14, 2016","113.24","113.08","113.87","113.08","-","0.55%"
"Oct 13, 2016","112.62","112.91","113.04","111.84","-","-0.72%"
"Oct 12, 2016","113.44","113.91","114.25","113.32","-","-0.65%"
"Oct 11, 2016","114.18","114.63","115.21","114.04","-","-0.46%"
"Oct 10, 2016","114.71","114.01","114.80","113.44","-","0.84%"
"Oct 07, 2016","113.75","113.59","114.26","113.14","-","0.84%"
"Oct 06, 2016","112.80","113.33","113.41","112.78","-","-0.41%"
"Oct 05, 2016","113.26","113.91","113.97","113.13","-","-0.60%"
"Oct 04, 2016","113.94","112.89","114.70","112.88","-","1.28%"
"Oct 03, 2016","112.50","111.18","112.65","111.18","-","1.21%"
"Sep 30, 2016","111.16","110.20","111.31","109.83","-","-0.39%"
"Sep 29, 2016","111.59","111.55","111.91","111.28","-","0.91%"
"Sep 28, 2016","110.58","110.13","110.95","110.10","-","0.66%"
"Sep 27, 2016","109.86","110.65","110.65","109.26","-","-0.11%"
"Sep 26, 2016","109.98","110.79","110.79","109.75","-","-1.23%"
"Sep 23, 2016","111.35","111.09","111.52","110.92","-","-0.05%"
"Sep 22, 2016","111.41","110.76","111.82","110.52","-","1.13%"
"Sep 21, 2016","110.17","110.75","110.83","110.10","-","0.07%"
"Sep 20, 2016","110.09","109.70","110.70","109.58","-","0.25%"
"Sep 19, 2016","109.81","109.12","109.81","109.04","-","1.56%"
"Sep 16, 2016","108.12","108.12","108.69","107.83","-","-0.30%"
"Sep 15, 2016","108.45","107.32","108.53","107.23","-","0.87%"
"Sep 14, 2016","107.51","107.61","108.28","107.42","-","0.14%"
"Sep 13, 2016","107.36","108.21","108.32","107.36","-","-0.51%"
"Sep 12, 2016","107.91","107.80","107.97","107.23","-","-1.14%"
"Sep 09, 2016","109.15","110.12","110.36","108.93","-","-1.02%"
"Sep 08, 2016","110.27","110.15","110.76","109.69","-","0.15%"
"Sep 07, 2016","110.10","109.77","110.22","109.58","-","0.27%"
"Sep 06, 2016","109.80","110.79","110.79","109.69","-","-0.86%"
"Sep 05, 2016","110.75","111.12","111.24","110.51","-","-0.26%"
"Sep 02, 2016","111.04","108.94","111.56","108.83","-","2.31%"
"Sep 01, 2016","108.53","109.74","109.93","108.17","-","-0.58%"
"Aug 31, 2016","109.16","109.70","109.97","109.16","-","-0.50%"
"Aug 30, 2016","109.71","109.79","110.14","109.51","-","-0.20%"
"Aug 29, 2016","109.93","109.86","109.93","109.86","-","0.00%"
"Aug 26, 2016","109.93","109.59","110.18","109.31","-","0.28%"
"Aug 25, 2016","109.62","109.47","109.78","108.97","-","-0.19%"
"Aug 24, 2016","109.83","109.72","110.30","109.67","-","-0.45%"
"Aug 23, 2016","110.33","110.16","110.61","110.10","-","0.57%"
"Aug 22, 2016","109.70","110.02","110.66","109.46","-","-0.45%"
"Aug 19, 2016","110.20","110.28","110.40","109.91","-","-0.14%"
"Aug 18, 2016","110.36","110.68","110.79","110.09","-","0.05%"
"Aug 17, 2016","110.31","111.31","111.31","110.18","-","-0.50%"
"Aug 16, 2016","110.86","111.16","111.55","110.86","-","-0.73%"
"Aug 15, 2016","111.68","111.25","114.91","111.18","-","0.34%"
"Aug 12, 2016","111.30","111.23","111.60","111.00","-","-0.04%"
"Aug 11, 2016","111.35","110.29","111.35","109.74","-","0.71%"
"Aug 10, 2016","110.56","109.85","110.56","109.80","-","0.24%"
"Aug 09, 2016","110.29","109.62","110.48","109.59","-","0.61%"
"Aug 08, 2016","109.62","109.43","109.93","109.08","-","0.21%"
"Aug 05, 2016","109.39","108.86","109.52","108.45","-","0.77%"
"Aug 04, 2016","108.55","106.86","108.65","106.57","-","1.60%"
"Aug 03, 2016","106.84","107.38","107.38","105.70","-","-0.04%"
"Aug 02, 2016","106.88","107.57","107.57","106.68","-","-0.79%"
"Aug 01, 2016","107.73","108.65","108.85","107.45","-","-0.31%"
"Jul 29, 2016","108.07","107.88","108.38","107.53","-","0.12%"
"Jul 28, 2016","107.94","108.30","108.55","107.94","-","-0.34%"
"Jul 27, 2016","108.31","108.18","108.72","108.08","-","0.36%"
"Jul 26, 2016","107.92","107.94","108.26","107.71","-","0.19%"
"Jul 25, 2016","107.72","108.04","108.47","107.42","-","-0.30%"
"Jul 22, 2016","108.04","107.30","108.10","106.96","-","0.56%"
"Jul 21, 2016","107.44","107.90","107.99","107.38","-","-0.47%"
"Jul 20, 2016","107.95","107.87","108.05","107.44","-","0.51%"
"Jul 19, 2016","107.40","107.24","107.64","106.87","-","-0.11%"
"Jul 18, 2016","107.52","106.96","107.87","106.92","-","0.38%"
"Jul 15, 2016","107.11","106.55","107.11","106.27","-","0.29%"
"Jul 14, 2016","106.80","107.99","108.23","106.80","-","-0.31%"
"Jul 13, 2016","107.13","107.03","107.81","106.87","-","-0.15%"
"Jul 12, 2016","107.29","107.40","107.62","106.92","-","-0.08%"
"Jul 11, 2016","107.38","106.61","107.53","106.26","-","1.24%"
"Jul 08, 2016","106.06","105.09","106.29","104.92","-","0.79%"
"Jul 07, 2016","105.23","105.11","105.91","104.95","-","1.10%"
"Jul 06, 2016","104.08","105.23","106.09","103.61","-","-1.31%"
"Jul 05, 2016","105.46","105.25","105.68","104.29","-","0.51%"
"Jul 04, 2016","104.93","106.07","106.15","104.79","-","-0.69%"
"Jul 01, 2016","105.66","105.24","105.99","104.56","-","0.97%"
"Jun 30, 2016","104.65","102.02","104.65","101.46","-","2.32%"
"Jun 29, 2016","102.28","100.18","102.28","100.18","-","3.51%"
"Jun 28, 2016","98.81","97.57","99.31","97.57","-","2.72%"
"Jun 27, 2016","96.19","97.58","98.21","95.83","-","-2.24%"
"Jun 24, 2016","98.39","99.48","99.88","93.42","-","-2.83%"
"Jun 23, 2016","101.26","100.83","101.87","100.18","-","1.22%"
"Jun 22, 2016","100.04","100.05","100.91","99.43","-","0.52%"
"Jun 21, 2016","99.52","98.44","99.90","98.42","-","0.36%"
"Jun 20, 2016","99.16","98.19","99.70","97.88","-","2.97%"
"Jun 17, 2016","96.30","95.70","96.78","95.66","-","1.09%"
"Jun 16, 2016","95.26","94.54","95.49","94.42","-","-0.17%"
"Jun 15, 2016","95.42","95.18","96.12","95.18","-","0.81%"
"Jun 14, 2016","94.65","95.94","96.28","94.65","-","-1.94%"
"Jun 13, 2016","96.52","97.11","97.49","96.52","-","-1.20%"
"Jun 10, 2016","97.69","99.25","99.25","97.33","-","-1.92%"
"Jun 09, 2016","99.60","100.36","100.41","99.57","-","-1.18%"
"Jun 08, 2016","100.79","100.42","100.80","100.30","-","0.17%"
"Jun 07, 2016","100.62","100.96","101.35","100.49","-","0.03%"
"Jun 06, 2016","100.59","99.90","101.08","99.90","-","1.04%"
"Jun 03, 2016","99.55","99.76","100.27","98.85","-","0.37%"
"Jun 02, 2016","99.18","99.49","99.80","99.05","-","-0.16%"
"Jun 01, 2016","99.34","99.77","99.83","98.68","-","-0.60%"
"May 31, 2016","99.94","100.95","100.99","99.94","-","-0.73%"
"May 30, 2016","100.67","100.52","100.67","100.52","-","0.00%"
"May 27, 2016","100.67","100.54","100.78","100.34","-","0.08%"
"May 26, 2016","100.59","100.44","100.83","100.21","-","0.06%"
"May 25, 2016","100.53","100.51","100.64","100.22","-","0.81%"
"May 24, 2016","99.72","98.00","99.90","97.92","-","1.42%"
"May 23, 2016","98.32","98.65","98.95","98.13","-","-0.37%"
"May 20, 2016","98.69","98.01","98.69","98.01","-","1.66%"
"May 19, 2016","97.08","98.20","98.20","97.06","-","-1.70%"
"May 18, 2016","98.76","98.39","98.80","97.99","-","0.00%"
"May 17, 2016","98.76","99.01","99.61","98.45","-","0.16%"
"May 16, 2016","98.60","98.00","98.69","97.69","-","0.12%"
"May 13, 2016","98.48","97.32","98.48","97.16","-","0.74%"
"May 12, 2016","97.76","98.00","99.19","97.61","-","-1.02%"
"May 11, 2016","98.77","98.72","98.90","98.26","-","0.06%"
"May 10, 2016","98.71","98.66","99.07","98.05","-","0.70%"
"May 09, 2016","98.02","98.57","99.00","97.93","-","-0.12%"
"May 06, 2016","98.14","97.56","98.21","97.00","-","0.09%"
"May 05, 2016","98.05","98.24","98.61","97.82","-","0.08%"
"May 04, 2016","97.97","99.03","99.03","97.78","-","-1.17%"
"May 03, 2016","99.13","100.53","100.53","98.74","-","-0.90%"
"May 02, 2016","100.03","100.37","100.37","100.03","-","0.00%"
"Apr 29, 2016","100.03","100.49","100.91","100.03","-","-1.30%"
"Apr 28, 2016","101.35","100.62","101.35","99.70","-","-0.01%"
"Apr 27, 2016","101.36","100.90","101.36","100.38","-","0.38%"
"Apr 26, 2016","100.98","101.19","101.19","100.68","-","0.36%"
"Apr 25, 2016","100.62","101.52","101.66","100.43","-","-0.79%"
"Apr 22, 2016","101.42","102.17","102.17","101.08","-","-1.14%"
"Apr 21, 2016","102.59","103.32","103.32","102.12","-","-0.41%"
"Apr 20, 2016","103.01","102.69","103.17","102.27","-","0.08%"
"Apr 19, 2016","102.93","102.33","103.10","102.33","-","0.89%"
"Apr 18, 2016","102.02","100.71","102.03","100.53","-","0.22%"
"Apr 15, 2016","101.80","102.13","102.14","101.49","-","-0.19%"
"Apr 14, 2016","101.99","101.79","102.13","101.48","-","0.14%"
"Apr 13, 2016","101.85","100.83","101.85","100.78","-","1.94%"
"Apr 12, 2016","99.91","99.25","100.01","98.87","-","0.71%"
"Apr 11, 2016","99.21","98.99","99.66","98.68","-","-0.04%"
"Apr 08, 2016","99.25","98.72","99.45","98.69","-","0.98%"
"Apr 07, 2016","98.29","98.89","99.32","98.03","-","-0.32%"
"Apr 06, 2016","98.61","97.74","98.61","97.50","-","1.23%"
"Apr 05, 2016","97.41","97.82","97.83","97.01","-","-1.24%"
"Apr 04, 2016","98.63","98.22","99.24","98.12","-","0.35%"
"Apr 01, 2016","98.29","97.79","98.34","97.19","-","-0.47%"
"Mar 31, 2016","98.75","98.73","99.03","98.29","-","-0.46%"
"Mar 30, 2016","99.21","98.68","99.58","98.67","-","1.55%"
"Mar 29, 2016","97.70","98.26","98.56","97.14","-","-0.07%"
"Mar 28, 2016","97.77","97.78","97.78","97.77","-","0.00%"
"Mar 25, 2016","97.77","97.77","97.77","97.77","-","0.00%"
"Mar 24, 2016","97.77","98.57","98.57","97.53","-","-1.58%"
"Mar 23, 2016","99.34","99.32","99.69","98.91","-","0.06%"
"Mar 22, 2016","99.28","98.73","99.29","97.97","-","0.11%"
"Mar 21, 2016","99.17","98.80","99.65","98.68","-","-0.04%"
"Mar 18, 2016","99.21","99.43","99.97","99.13","-","-0.14%"
"Mar 17, 2016","99.35","99.51","99.65","98.18","-","0.29%"
"Mar 16, 2016","99.06","98.99","99.21","98.47","-","0.42%"
"Mar 15, 2016","98.65","98.60","98.82","98.32","-","-0.63%"
"Mar 14, 2016","99.28","98.91","99.69","98.87","-","0.50%"
"Mar 11, 2016","98.79","98.55","99.00","98.41","-","1.66%"
"Mar 10, 2016","97.18","98.92","99.84","97.18","-","-1.73%"
"Mar 09, 2016","98.89","98.64","99.46","98.50","-","0.31%"
"Mar 08, 2016","98.58","98.67","99.37","98.24","-","-0.96%"
"Mar 07, 2016","99.54","99.20","100.01","98.64","-","-0.22%"
"Mar 04, 2016","99.76","99.11","99.83","98.95","-","1.24%"
"Mar 03, 2016","98.54","98.82","99.34","98.22","-","-0.36%"
"Mar 02, 2016","98.90","99.58","99.64","98.13","-","-0.06%"
"Mar 01, 2016","98.96","97.77","98.96","97.63","-","0.91%"
"Feb 29, 2016","98.07","97.36","98.19","97.05","-","0.00%"
"Feb 26, 2016","98.07","97.67","98.40","95.30","-","1.27%"
"Feb 25, 2016","96.84","95.48","97.03","95.48","-","2.56%"
"Feb 24, 2016","94.42","95.88","95.95","94.10","-","-1.62%"
"Feb 23, 2016","95.97","96.55","96.89","95.80","-","-1.32%"
"Feb 22, 2016","97.25","96.44","97.60","96.44","-","1.62%"
"Feb 19, 2016","95.70","96.00","96.46","95.18","-","-0.35%"
"Feb 18, 2016","96.04","96.85","96.97","95.65","-","-1.07%"
"Feb 17, 2016","97.08","94.86","97.08","94.79","-","2.72%"
"Feb 16, 2016","94.51","94.65","94.75","93.62","-","0.62%"
"Feb 15, 2016","93.93","93.38","94.26","93.26","-","2.13%"
"Feb 12, 2016","91.97","90.10","91.97","90.03","-","3.06%"
"Feb 11, 2016","89.24","90.47","90.48","88.68","-","-2.42%"
"Feb 10, 2016","91.45","91.75","92.06","90.63","-","0.65%"
"Feb 09, 2016","90.86","92.01","92.53","90.32","-","-0.95%"
"Feb 08, 2016","91.73","94.67","94.67","91.37","-","-2.58%"
"Feb 05, 2016","94.16","95.06","95.68","94.01","-","-0.89%"
"Feb 04, 2016","95.01","95.48","95.61","93.87","-","0.96%"
"Feb 03, 2016","94.11","95.43","95.56","93.43","-","-1.52%"
"Feb 02, 2016","95.56","97.52","97.56","95.05","-","-2.56%"
"Feb 01, 2016","98.07","98.79","98.79","96.79","-","-0.24%"
"Jan 29, 2016","98.31","97.02","98.31","96.60","-","2.60%"
"Jan 28, 2016","95.82","96.52","97.18","95.15","-","-1.00%"
"Jan 27, 2016","96.79","95.34","96.79","94.86","-","1.31%"
"Jan 26, 2016","95.54","93.62","95.65","93.23","-","0.69%"
"Jan 25, 2016","94.89","95.74","95.74","94.52","-","-0.46%"
"Jan 22, 2016","95.33","94.88","95.80","94.51","-","2.10%"
"Jan 21, 2016","93.37","92.21","94.06","91.54","-","1.69%"
"Jan 20, 2016","91.82","93.17","93.28","91.26","-","-3.35%"
"Jan 19, 2016","95.00","94.89","95.63","94.63","-","1.65%"
"Jan 18, 2016","93.46","93.71","94.54","93.19","-","-0.33%"
"Jan 15, 2016","93.77","95.45","95.78","93.19","-","-1.86%"
"Jan 14, 2016","95.55","94.95","96.04","92.81","-","-0.56%"
"Jan 13, 2016","96.09","95.92","96.80","95.74","-","0.63%"
"Jan 12, 2016","95.49","94.52","96.35","94.44","-","1.00%"
"Jan 11, 2016","94.54","95.05","95.76","94.54","-","-0.76%"
"Jan 08, 2016","95.26","96.15","96.82","95.26","-","-0.61%"
"Jan 07, 2016","95.84","95.74","96.23","94.86","-","-1.93%"
"Jan 06, 2016","97.73","98.41","98.48","96.82","-","-0.99%"
"Jan 05, 2016","98.71","98.92","99.09","97.72","-","0.78%"
"Jan 04, 2016","97.95","99.38","99.38","97.60","-","-2.48%"
"Jan 01, 2016","100.44","100.45","100.45","100.44","-","0.00%"
"Dec 31, 2015","100.44","100.75","100.82","100.28","-","-0.44%"
"Dec 30, 2015","100.88","101.32","101.32","100.66","-","-0.65%"
"Dec 29, 2015","101.54","100.70","101.54","100.57","-","0.91%"
"Dec 28, 2015","100.62","100.55","100.62","100.55","-","0.00%"
"Dec 25, 2015","100.62","100.55","100.62","100.55","-","0.00%"
"Dec 24, 2015","100.62","100.55","100.66","100.30","-","0.25%"
"Dec 23, 2015","100.37","98.66","100.47","98.66","-","2.71%"
"Dec 22, 2015","97.72","97.58","97.86","96.95","-","0.75%"
"Dec 21, 2015","96.99","97.26","98.32","96.99","-","-0.31%"
"Dec 18, 2015","97.29","97.49","98.24","97.29","-","-0.90%"
"Dec 17, 2015","98.17","99.00","99.08","98.15","-","0.77%"
"Dec 16, 2015","97.42","97.00","97.88","96.82","-","0.79%"
"Dec 15, 2015","96.66","95.13","96.96","95.13","-","2.39%"
"Dec 14, 2015","94.40","96.18","96.62","94.36","-","-1.36%"
"Dec 11, 2015","95.70","97.57","97.80","95.65","-","-2.20%"
"Dec 10, 2015","97.85","97.88","98.42","97.73","-","-0.57%"
"Dec 09, 2015","98.41","99.02","99.20","98.07","-","-0.18%"
"Dec 08, 2015","98.59","99.85","99.97","98.43","-","-1.44%"
"Dec 07, 2015","100.03","100.51","101.01","99.93","-","-0.14%"
"Dec 04, 2015","100.17","100.32","100.82","99.89","-","-0.65%"
"Dec 03, 2015","100.83","103.08","103.59","100.83","-","-2.32%"
"Dec 02, 2015","103.22","103.21","103.63","102.93","-","0.40%"
"Dec 01, 2015","102.81","102.81","102.91","102.32","-","0.65%"
"Nov 30, 2015","102.15","102.34","102.71","101.84","-","-0.44%"
"Nov 27, 2015","102.60","102.32","102.84","102.13","-","-0.31%"
"Nov 26, 2015","102.92","102.11","102.96","102.10","-","0.79%"
"Nov 25, 2015","102.11","101.66","102.27","101.34","-","0.91%"
"Nov 24, 2015","101.19","101.26","101.26","100.30","-","-0.42%"
"Nov 23, 2015","101.62","101.40","101.94","97.66","-","-0.42%"
"Nov 20, 2015","102.05","102.32","102.46","101.68","-","0.17%"
"Nov 19, 2015","101.88","101.71","102.53","101.62","-","0.70%"
"Nov 18, 2015","101.17","100.63","101.23","100.35","-","0.13%"
"Nov 17, 2015","101.04","100.24","101.08","100.09","-","1.94%"
"Nov 16, 2015","99.12","98.07","99.40","98.07","-","0.49%"
"Nov 13, 2015","98.64","99.31","99.34","98.18","-","-0.93%"
"Nov 12, 2015","99.57","101.30","101.53","99.57","-","-1.82%"
"Nov 11, 2015","101.42","101.08","101.91","101.04","-","0.46%"
"Nov 10, 2015","100.96","101.72","101.72","100.59","-","-0.26%"
"Nov 09, 2015","101.22","102.36","102.58","101.18","-","-0.91%"
"Nov 06, 2015","102.15","102.55","102.82","101.81","-","-0.25%"
"Nov 05, 2015","102.41","103.05","103.42","102.30","-","-0.78%"
"Nov 04, 2015","103.22","102.98","104.01","102.98","-","0.57%"
"Nov 03, 2015","102.63","102.42","102.63","102.01","-","0.34%"
"Nov 02, 2015","102.28","101.61","102.33","101.61","-","-0.04%"
"Oct 30, 2015","102.32","103.02","103.17","101.94","-","-0.61%"
"Oct 29, 2015","102.95","103.22","103.22","102.31","-","-0.66%"
"Oct 28, 2015","103.63","102.50","103.83","102.27","-","1.19%"
"Oct 27, 2015","102.41","103.11","103.11","102.41","-","-0.74%"
"Oct 26, 2015","103.17","103.30","103.72","102.93","-","-0.40%"
"Oct 25, 2015","103.58","103.58","103.58","103.58","-","0.00%"
"Oct 24, 2015","103.58","103.58","103.58","103.58","-","0.00%"
"Oct 23, 2015","103.58","103.12","104.35","102.95","-","1.05%"
"Oct 22, 2015","102.50","101.67","102.68","101.59","-","0.52%"
"Oct 21, 2015","101.97","102.19","102.66","101.57","-","-0.07%"
"Oct 20, 2015","102.04","102.34","102.47","101.54","-","-0.23%"
"Oct 19, 2015","102.28","102.56","103.16","102.02","-","-0.40%"
"Oct 18, 2015","102.69","102.69","102.69","102.69","-","0.00%"
"Oct 17, 2015","102.69","102.69","102.69","102.69","-","0.00%"
"Oct 16, 2015","102.69","102.47","105.86","102.32","-","0.66%"
"Oct 15, 2015","102.02","101.75","102.23","101.50","-","1.15%"
"Oct 14, 2015","100.86","101.35","101.63","100.83","-","-1.15%"
"Oct 13, 2015","102.03","102.55","102.55","101.24","-","-0.41%"
"Oct 12, 2015","102.45","102.99","103.06","102.09","-","-0.71%"
"Oct 11, 2015","103.18","103.18","103.18","103.18","-","0.00%"
"Oct 10, 2015","103.18","103.18","103.18","103.18","-","0.00%"
"Oct 09, 2015","103.18","103.23","103.72","102.70","-","0.78%"
"Oct 08, 2015","102.38","101.57","102.46","101.23","-","0.57%"
"Oct 07, 2015","101.80","102.02","102.79","101.51","-","0.26%"
"Oct 06, 2015","101.54","101.19","101.83","100.45","-","0.31%"
"Oct 05, 2015","101.23","100.15","101.24","99.86","-","2.72%"
"Oct 04, 2015","98.55","98.55","98.55","98.55","-","0.00%"
"Oct 03, 2015","98.55","98.55","98.55","98.55","-","0.00%"
"Oct 02, 2015","98.55","98.20","99.81","97.24","-","1.04%"
"Oct 01, 2015","97.54","98.67","99.20","97.28","-","0.05%"
"Sep 30, 2015","97.49","96.39","97.49","96.38","-","2.70%"
"Sep 29, 2015","94.93","94.77","95.49","94.36","-","-0.77%"
"Sep 28, 2015","95.67","97.59","97.99","95.67","-","-2.58%"
"Sep 27, 2015","98.20","98.20","98.20","98.20","-","0.00%"
"Sep 26, 2015","98.20","98.20","98.20","98.20","-","0.00%"
"Sep 25, 2015","98.20","97.27","98.40","97.09","-","2.49%"
"Sep 24, 2015","95.81","96.75","97.30","95.57","-","-1.16%"
"Sep 23, 2015","96.93","95.77","97.50","95.44","-","1.61%"
